time_s,salinity,phy1,phy2,dsi,no3,nh4,po4,o2,toc,spm,dic,at,pco2,co2,ph,hs
3369600.0,0.10098430617934562,12.161936019112888,6.417465060099373,93.53258200559381,33.90262180759584,10.239590051265022,0.688148334521,214.38266902421483,355.3030985550966,176.3970926068536,1700.2524945904267,1930.718936625003,0.0,0.0,7.890067828571534,0.47465851128545894
3456000.0,0.10369233289997706,12.004190795371178,6.856991553917101,88.44069902074244,32.98289450587866,9.505724524139806,0.7609761801178767,227.17543661571898,345.30302005407844,159.60249811985622,1653.1550518304498,1793.1940029927503,0.0,0.0,7.3393825602396365,0.4364451293744593
3542400.0,0.10085684140594986,11.746809871231179,6.305424838224595,89.23511299938728,33.77578188418604,9.257185688814957,0.7472710965253998,213.0374949199456,325.5623964048849,163.91935850980627,1612.368032593051,1824.1118980111974,0.0,0.0,7.60529350954221,0.45714813245277347
3628800.0,0.0994217585880588,12.214862442455328,6.312819263114216,88.67213742654835,30.32856328802098,9.532530159520054,0.7561531961727282,236.72019769930375,352.2335062641206,187.8070203691096,1794.2679198876108,1766.0756206415708,0.0,0.0,7.885345574154845,0.4826558313231393
3715200.0,0.09849448152205356,11.592479445917153,5.792326369892036,90.60834223639947,30.9458057166564,9.632418447197296,0.6783621005422773,236.0874302030456,327.6733375074145,173.1959898104493,1785.0538332432852,1731.42157056735,0.0,0.0,7.270893612953431,0.44888058534365427
3801600.0,0.09260739004816287,12.16865367738883,6.194204406658392,86.12262914266223,30.724480765635356,9.859216870199557,0.69030673272808,229.97139322193007,323.4626188873998,190.14252167454475,1783.4794417186197,1861.8468880091866,0.0,0.0,7.420276022328054,0.5112360950348918
3888000.0,0.09640077895802646,11.889280495886597,5.651532270578877,79.59873922461855,32.79166453081827,9.95154630410761,0.6254479987606645,227.88612330615308,324.3964050242397,177.55160869757643,1720.8451830422814,1715.3273986166196,0.0,0.0,7.811293172263752,0.5034428001513896
3974400.0,0.09769680614520107,11.692416972878652,5.729739016214813,86.58661190204508,35.25564510892257,9.056634511500352,0.7230768436896763,243.36363636623028,307.8635612807566,162.71196832780132,1852.3028200919264,1792.6132956309775,0.0,0.0,7.287885946833397,0.4381849449287785
4060800.0,0.10528561113109458,11.216862533055108,6.401168580956821,81.90940765217513,35.56675298769825,8.558931445882719,0.6308816017825642,223.49661241721492,346.30985698283456,188.20201218314253,1687.311545665739,1738.1506470290199,0.0,0.0,6.850563854754398,0.4544444038841396
4147200.0,0.1017180914478423,11.331532386365302,6.352155354092705,82.21602447534997,33.25205737509339,8.92363924281735,0.673947295378499,210.13828828270806,307.8529515908779,175.75440768660275,1810.326083064429,1878.0359128249925,0.0,0.0,8.066696470749353,0.4299837432276264
4233600.0,0.09118479922318634,12.025374882950425,6.187355914990751,86.7034852566232,32.92122927569191,9.176361940307894,0.6271050064619932,228.19100071985952,318.56762411506327,188.36420510094547,1723.1174614783745,1990.9740372319773,0.0,0.0,7.1595443614269865,0.4600940746933599
4320000.0,0.101620419846974,11.79741137364912,5.715715213304778,89.22671292418532,29.129414686540205,8.572117521204316,0.640922801049488,245.320140347375,305.94507177988646,183.12679534779173,1672.677683876624,1706.372745248509,0.0,0.0,7.388368640100205,0.49826658335360363
4406400.0,0.09807458859791843,10.87358375523256,5.940709174540158,83.90880892910475,31.04399861997591,8.52635477252639,0.6297784853223426,211.557039295835,338.9857247164628,169.58777701057298,1774.9452219439881,1654.8893682464593,0.0,0.0,7.7522457174053265,0.4709495603810666
4492800.0,0.0966153899984702,11.413796128412372,5.90386193040056,84.91092849482011,30.55688693964676,9.057995841455666,0.6344090305851251,218.68962173149842,338.38815069249233,186.13283966688817,1757.9055720006602,1811.2420528156167,0.0,0.0,7.1042215296019355,0.4930044325504129
4579200.0,0.10305838144420434,11.708165389739547,5.5169717206417,90.524928151631,30.727873890815058,8.834605939019758,0.6338105837512428,227.2028361255989,335.86117103822465,203.99000315081614,1752.1284512311904,1822.833340315844,0.0,0.0,6.956518370085842,0.44612199662346
4665600.0,0.10515499761247976,10.276958302490774,6.245233553487137,84.23635328875544,31.351391085991402,8.823046257017246,0.6307380317198876,221.8263129516167,324.09039053444235,190.84480438822834,1727.205855037395,1840.1153847530954,0.0,0.0,7.417179916068386,0.5031321079193255
4752000.0,0.104656400595581,11.446188247043867,6.015076419457211,91.35409969635772,30.78046765763265,8.429987376976198,0.6726434802722417,211.3692259494795,322.3097496500074,186.50306960588313,1715.800365540795,1778.4632531807638,0.0,0.0,6.66634569553199,0.4712995187939925
4838400.0,0.0958039123838868,10.70891088190213,5.65407970436821,85.21214045998032,28.323576032120414,8.616822046563547,0.6075114454278605,234.6128685241828,350.7874889209669,197.90467667583493,1889.7242380636121,1799.693704195588,0.0,0.0,7.216121883758053,0.48595061300315456
4924800.0,0.09845393812074393,11.324315739571102,5.681090519800834,75.41364190566688,32.519161883487435,8.272648595524142,0.6474696464564214,244.22243030300712,333.8160922915054,190.5372053384151,1818.4953504155246,1850.2219113172898,0.0,0.0,7.409890561299271,0.48427141050945566
5011200.0,0.10165631715701783,10.528697938273337,5.689634291454623,85.63229077333402,29.585128150529922,9.015128025359672,0.6767021103825349,224.06890229276217,349.1268203752081,191.2565687510795,1777.784495744046,1910.233486060621,0.0,0.0,7.220140997029057,0.45639429929255315
5097600.0,0.1048777256356118,9.902365234313136,5.030783887698659,83.9286314247156,31.552499866680705,9.034387035033683,0.6190817137061446,211.74455095830433,328.8715913179527,179.60505761617884,1724.3293436497963,1637.3483459033314,0.0,0.0,6.75296780384033,0.4600577370736966
5184000.0,0.09760412881077356,9.94390266291731,5.481272098244887,87.50029672380397,34.20969665921856,7.760629534539578,0.6102698911420864,204.48326337068127,347.620197048628,192.88152770973977,1800.047161985513,1780.2884211562143,0.0,0.0,7.8996856846500485,0.5126654658522063
5270400.0,0.09907170511668092,10.792810898124321,5.323352621613542,84.80669477491207,29.596482603091758,8.11571653169278,0.6234076531961564,224.39136970171148,367.36136335629953,201.2126286622913,1757.142684226499,1832.1615132735471,0.0,0.0,7.353209323113283,0.4995451453708028
5356800.0,0.09446832512996986,10.850146124888376,5.199888948549513,81.329185696055,27.853261290977425,7.839952057279658,0.6655114890405429,233.64324424536113,355.37862972711855,183.91767325896436,1714.0937826807444,1728.6890619346461,0.0,0.0,7.837609166752315,0.516272786027539
5443200.0,0.09401896687959665,10.17531564148764,5.361693266625217,76.74803246615713,30.43471549289074,8.163877010239297,0.6323659324595128,226.57245135848166,338.4918407313416,206.26632002777887,1684.9839382468508,1967.7065106000744,0.0,0.0,7.21805966194334,0.4992116904023221
5529600.0,0.104062629111971,10.943980220644818,5.889266414310471,80.76131646696558,32.50301119997068,8.368511309785733,0.6076346335462759,221.1841226863469,350.41338155345505,192.25370552657245,1703.17046030608,1752.5818239876257,0.0,0.0,6.990370011372042,0.4954456560899518
5616000.0,0.10678120014285411,9.678650089108098,5.542454473780524,78.01642014713906,33.75080592139402,7.763672327991579,0.6372765154386979,214.59640235073516,342.1291666214763,185.10539827465468,1538.333462565692,1805.5239437389237,0.0,0.0,7.409511866588878,0.4500814853584334
5702400.0,0.09963994939209833,10.473113133682611,5.186090441977639,78.99281423773392,28.791156591335575,7.954205045554929,0.5861249155208984,208.94639839829816,346.7510299571183,203.93381446425096,1726.4540443718288,1858.7411414044266,0.0,0.0,7.231284733543194,0.4865612876072676
5788800.0,0.10501766448946014,9.828676720734755,5.4600797477425775,83.62303551931055,31.3765788682742,7.891063474500917,0.639557375043964,230.14518337894265,341.2708386802229,191.96924622816024,1665.9942269097078,1754.2594668470347,0.0,0.0,6.878816133574911,0.4931615686302362
5875200.0,0.10180818012523818,10.079032905964327,5.648426693211071,87.88906937111847,29.84717415860873,8.36486141408634,0.629344047457064,230.92692510563808,344.3564392317824,202.67092784948855,1842.9090792510774,1640.1408505813424,0.0,0.0,7.845458370539499,0.542701391948987
5961600.0,0.0967744012269744,10.401709255013449,5.494192350822173,82.60417419937158,30.341235384725927,8.280020216571437,0.605618233919365,203.6929127334282,351.17086454006426,192.8707788916966,1707.9355948051302,1767.571651764142,0.0,0.0,7.080179024056173,0.5119729917747569
6048000.0,0.10180697802754207,9.893012453691867,5.240745155470437,76.06327815965707,33.49536569659219,7.928345658346419,0.5877859359924609,238.2174241434925,330.476395914666,195.58536293029516,1604.2326219754962,1898.5685497322581,0.0,0.0,6.634436207567043,0.5335523359294976
6134400.0,0.10769018283232985,10.102449015561856,5.03212210311417,82.59757091277136,28.116107621519824,8.272836084746697,0.5848868616382841,226.9330442022616,330.32051384123537,201.4458342374369,1700.7561096690465,1774.603486871888,0.0,0.0,7.791189826556469,0.5108120029698322
6220800.0,0.09982086980445025,10.781893274629153,5.357661751823132,85.5365862243065,30.738957128870332,7.953420906352301,0.6269441416675224,235.96347281889754,324.05405089965376,199.85742757292553,1615.2715742025212,1728.0569423105344,0.0,0.0,7.1211052603673055,0.47880468715048274
6307200.0,0.10782321827907003,9.937276129964866,5.256370762900685,78.16177458975922,31.01868844685435,8.044184167444582,0.6467377621566516,205.6702528011784,320.56972865844733,177.67334536206408,1744.205095734486,1887.3635627840351,0.0,0.0,7.082651531073928,0.4998109394768351
6393600.0,0.09000000000000001,10.627882824358116,5.364222689403585,79.99796198436363,31.912089985988274,8.815035443640028,0.5886882880401436,205.35162251367285,327.43527620486486,186.63072007231062,1728.1396159955177,1773.5348935837264,0.0,0.0,6.659309855995817,0.50318567445795
6480000.0,0.10410951252187613,9.598338098296695,5.277762491307638,80.52032165528199,30.37871962203527,8.659220219887173,0.620828619597512,218.70468360829213,351.62832489355026,207.24277895489047,1784.4371147068741,1756.8946834412777,0.0,0.0,7.939203984201331,0.47432325174822926
6566400.0,0.10043523534119086,10.415263706409876,5.3651670384654,77.23569381735317,30.660392448483616,7.571476225236933,0.5452733267023593,225.83095614193343,333.44326872146416,197.0294808804681,1635.1198615017172,1815.9106467927452,0.0,0.0,6.832080326824976,0.4884747686623965
6652800.0,0.09850496324767066,10.851771171115997,4.9454648883434205,82.92949680600329,29.572244095253286,8.416725730050167,0.587205822412628,240.02627763542466,358.15279995684864,193.41423774242142,1704.9304890570975,1871.4823325517325,0.0,0.0,7.3237848077664145,0.4932435149836571
6739200.0,0.10045880388267753,9.090058952981314,5.400453041958253,79.78143504942037,30.538906437806464,8.393975384158727,0.6030646362908756,227.97406447278055,349.93922936483915,185.3572204323698,1585.5270794497856,1981.8345342273972,0.0,0.0,7.635199049605421,0.5386991776655108
6825600.0,0.09006215542699554,9.678502544928161,5.103356758589086,81.8963287343442,29.590235905722764,7.591056137824139,0.5757694259277539,217.48884796354398,315.06947404962307,188.34337995362617,1761.0096311557768,1875.8422221698397,0.0,0.0,7.455563347809038,0.449038278357333
6912000.0,0.09890164056081245,10.35275720936168,5.545774740553906,76.60909857731806,31.01817120779061,8.37082806410614,0.5742846991419803,208.8283723102504,361.032310838191,179.36331497229568,1745.1713753428007,1905.4862630938414,0.0,0.0,7.279470854509792,0.5292630143029543
6998400.0,0.10178556285755874,9.944901805711133,4.857892698150522,78.3724995796892,29.506963027319568,8.648844198570739,0.5817800005889389,233.6295763756017,363.8636296593822,198.45834389107782,1742.9444822129358,1755.2249444182746,0.0,0.0,6.679750165430397,0.4759840680378812
7084800.0,0.10738947022370758,10.219785977632114,5.458327772563016,82.982333260098,30.61128131282185,7.572118350396048,0.6101289994616491,209.45217931327625,332.3945996630932,193.6463316104105,1700.697491432521,1708.202983403447,0.0,0.0,7.005095030662874,0.46528088271819534
7171200.0,0.09740864890863177,9.719819413850939,5.064620221442989,78.56752592986318,29.986050203119504,7.647305163205834,0.5952713519518895,237.961799178979,357.2002602893229,190.09153972333291,1735.6383234352902,1805.9858434821306,0.0,0.0,7.369001171756532,0.5291809780137317
7257600.0,0.09595753198553407,10.056962303016682,4.845922332859103,86.94727823187287,31.70824162112116,8.416598542290835,0.5404899056925981,216.89859883264293,334.9244427852487,199.1650615107566,1836.613826259795,1809.8733159151118,0.0,0.0,7.012942922032358,0.5181093651589617
7344000.0,0.09749121478207733,9.929051466836793,4.883545960328772,78.41960293838812,29.932144471258717,8.113290392171137,0.540249988922398,237.51139559420267,351.6627112693904,203.55957386384802,1675.881073985731,1703.043347772787,0.0,0.0,7.374366497790112,0.5312645713701502
7430400.0,0.10457701058851038,10.58653714770969,4.9215532333357785,80.90548083178533,27.34348929107747,8.222303226402694,0.581891015619967,227.473414205062,327.8556641098822,219.9688316357328,1711.826798411409,1784.264796027996,0.0,0.0,7.548888051392305,0.5199828789637563
7516800.0,0.10164375554829844,10.127491762268445,5.106230618889527,83.73113868915561,31.89327603125213,8.136424044910262,0.6137419641434612,218.4936014235635,318.6189510820773,184.87825533561679,1607.6836432358098,1835.9433067094192,0.0,0.0,7.651319376839278,0.5499959255027892
7603200.0,0.09735119898116482,10.169083827078467,5.130898917999678,74.32722534842235,28.64175518298099,8.156467190720475,0.5400100010386083,214.28718109399315,343.29888258730386,211.59047944376945,1626.2022473674003,1832.4401190951558,0.0,0.0,6.8524497498901775,0.5139642883571153
7689600.0,0.10256633716556679,9.796510165684879,4.85819394552509,72.9628448136265,29.022575039930274,7.470967360758076,0.5851056013753192,216.25492838992395,347.8181789787872,209.7013020979113,1708.3560026379107,1845.4286263976899,0.0,0.0,8.030055002995766,0.49605499125780417
7776000.0,0.1004853877467402,9.76297172448243,4.9985351390363135,73.91447985753418,29.115491151014293,8.423798931049362,0.5844830210996659,224.72566931856184,342.99523163091214,192.1334381282783,1793.9564753031273,1826.3042450736498,0.0,0.0,7.580274172978432,0.5084789833914876
7862400.0,0.10484322495266446,9.797035074330982,5.509979560404778,85.08891663960361,32.08104873030795,8.477438869792646,0.6422322593702954,220.876043439669,329.1941129112785,201.87656272627518,1678.440031800127,1754.5902791708706,0.0,0.0,7.299646480412967,0.5308940004964915
7948800.0,0.09648973453061324,10.220160882356927,5.448175095003685,77.85088908912488,27.026989470674867,7.923065876782155,0.5893316754462822,213.51172140773699,342.85482298229203,195.17459949874367,1680.317527057947,1754.114165481885,0.0,0.0,7.69815518234727,0.48022741993182405
8035200.0,0.09836168926701117,9.822390429215474,5.131962588151935,88.09852980688154,33.04926490344077,8.004953678735385,0.6128589867933654,218.24467754923646,354.48571161361775,201.4726680319238,1665.9631933685675,1692.6206422737118,0.0,0.0,8.030738973551612,0.48326952050910504
8121600.0,0.09803945923433921,10.192467606586577,5.040827380284628,77.86454951967461,31.649921392392457,7.416430432394122,0.6061269901742208,220.95851715171915,348.9024028320466,214.51966124615538,1655.3064600622895,1961.4811868918055,0.0,0.0,6.775737699145615,0.49166031796166876
8208000.0,0.09268242525933941,11.068662110830859,5.0718709777667,80.90619477626103,30.419014145235003,8.248385297366834,0.5422471236271917,198.11235618135962,352.7738367862114,205.32721338325274,1726.1282522044928,1802.2515674725873,0.0,0.0,7.2190134765889225,0.4492509587909361
8294400.0,0.10148060138532289,10.519196569774566,5.208447455310051,86.3986344032726,30.024223666324993,8.283780179118676,0.6263750888922236,225.2038081213866,337.7565959764403,204.15469280714035,1573.968828477268,1781.0839323953496,0.0,0.0,6.571442582464001,0.502376003218933
8380800.0,0.10130527636089946,9.935422551786747,4.807600652481416,88.29352547638355,30.563656724184828,8.041626489561406,0.6105076228156521,209.41339390499454,369.7988773044902,194.5872312634972,1810.654437291425,1717.999021018569,0.0,0.0,7.372338397255359,0.4516383999691055
8467200.0,0.10002556728321231,10.730125491450286,5.016061185385934,88.3583955369806,30.94883543102727,8.53577400265023,0.6202594718845502,207.54361270861116,328.65033303471466,183.87747272890775,1645.407691692449,1982.239972106129,0.0,0.0,7.4358571482135245,0.49969309033227866
8553600.0,0.09882706433312427,9.939454840275415,4.672360967729933,85.24768212221406,31.169432576379453,7.962392103593589,0.6664451770806614,201.70745833746412,357.53195706215814,196.27250065189114,1763.891272349591,1705.710813319256,0.0,0.0,7.2886297172916725,0.5195946607622054
8640000.0,0.09292314628974793,9.155665173754024,5.21741498849678,84.58109667303785,31.07042830943624,8.344405072381042,0.5462266069501609,200.58207773319808,369.46187829071624,209.98759207331594,1594.7497571129554,1764.224563351219,0.0,0.0,7.064441263688975,0.48582692521133
8726400.0,0.09789677338617321,9.68740717669814,5.300556724508148,82.92366916176812,30.404391688382216,7.719690010134846,0.6605008390285618,205.46597489525837,357.03948946184113,182.61785454699424,1760.3239910349846,1840.8553880215816,0.0,0.0,6.57362902447351,0.5390143121617824
8812800.0,0.09828642741736615,9.275289283679289,5.0304107476345585,83.75736933557816,30.01083633627665,8.145347539713233,0.6005400059698479,212.649142567917,344.9220079653152,186.95390546924108,1761.1192114518046,1858.009193104002,0.0,0.0,7.441075139641236,0.46061476597399165
8899200.0,0.09598861365389191,10.084972467399353,5.584350017133813,78.4834694599415,30.12427185268831,8.10564500109824,0.6193881249766676,242.06847614092612,339.03224603415015,198.23589292239282,1737.1653748279648,1890.8489706042908,0.0,0.0,7.836927723392462,0.5260321659039894
8985600.0,0.09919357144166996,10.309990757739799,4.881616852644705,77.49576764453374,30.104405957595144,8.292716591126286,0.6106274724441878,214.80053028212478,366.0243852626613,186.91540376518626,1620.232963963336,1968.1458420608562,0.0,0.0,7.090110756309215,0.5127364407463412
9072000.0,0.10202025428407269,11.20427877439329,4.842586117430197,80.88701511048328,32.17651627010304,8.073195204996948,0.6004963124594639,222.63675334420208,323.00647949729375,188.39862177792136,1726.9109890389145,1851.3258066456835,0.0,0.0,7.467525490815125,0.45298223700749685
