time_s,Q_m3s
360000.0,1982.8857470286853
363600.0,2019.20912545105
367200.0,2034.614417207261
370800.0,2035.6612162789359
374400.0,1912.5628629269715
378000.0,2031.3893662941377
381600.0,1872.9086192248203
385200.0,1849.2923966187623
388800.0,1862.7608000522714
392400.0,1680.777923223106
396000.0,1806.336030252841
399600.0,1656.9547185755277
403200.0,1634.19905479094
406800.0,1777.7854920657717
410400.0,1551.6118446618204
414000.0,1545.6137803007975
417600.0,1683.0221382998914
421200.0,1635.4187603786836
424800.0,1676.6944842289695
428400.0,1761.9164762656928
432000.0,1836.594198392573
435600.0,1854.079297062337
439200.0,1941.5584529241526
442800.0,1873.4068542306275
446400.0,2052.4083139348995
450000.0,1896.839167125935
453600.0,2009.1895752602538
457200.0,2091.9056794356484
460800.0,1948.7285184532163
464400.0,2002.09928599653
468000.0,1853.0681644782173
471600.0,1792.428972590975
475200.0,1719.3932967614028
478800.0,1744.6141568398155
482400.0,1817.856685377666
486000.0,1708.9155256371243
489600.0,1700.5234262251547
493200.0,1807.6539146956566
496800.0,1650.472568886457
500400.0,1628.9601217774439
504000.0,1675.0611015456411
507600.0,1744.9324562254121
511200.0,1730.2686003364608
514800.0,1790.7016173908892
518400.0,1804.7978593291127
522000.0,1862.3234996906301
525600.0,1991.3258050388913
529200.0,1922.9345765485161
532800.0,1994.5341375979142
536400.0,1987.0495430198387
540000.0,2012.9671938067502
543600.0,1947.0588306637658
547200.0,1988.3118215763157
550800.0,1947.288523313026
554400.0,1961.6071761758535
558000.0,1851.1158784409915
561600.0,1876.6653256678899
565200.0,1850.5092949283346
568800.0,1750.5643861478256
572400.0,1698.9470400613843
576000.0,1676.8868023449425
579600.0,1690.795740737034
583200.0,1632.455300391631
586800.0,1710.5311503812925
590400.0,1722.1750220747651
594000.0,1698.494142946417
597600.0,1707.0813262811214
601200.0,1844.3313546793897
604800.0,1769.1489883876557
608400.0,1835.3320409796406
612000.0,1848.814523228929
615600.0,1920.0773491501182
619200.0,2038.9697573671845
622800.0,2024.9861414832374
626400.0,2012.9344118797976
630000.0,2022.0116509040731
633600.0,2048.7438694138636
637200.0,1925.647559870422
640800.0,1937.0241694959907
644400.0,1895.1234156797004
648000.0,1810.0202663378245
651600.0,1729.3876431023443
655200.0,1650.8423183038717
658800.0,1616.4096592818294
662400.0,1634.9435203196583
666000.0,1682.1479939997164
669600.0,1662.3543770216875
673200.0,1735.8655979980872
676800.0,1644.9837359982578
680400.0,1739.3132795854572
684000.0,1677.769805080963
687600.0,1821.8812419104952
691200.0,1824.7967867189539
694800.0,1931.8295624365828
698400.0,1914.179852859775
702000.0,1816.1772423898647
705600.0,2025.4821385426121
709200.0,2039.014967788912
712800.0,1910.5192596793436
716400.0,1942.1619557689605
720000.0,2012.7484856239712
723600.0,1978.6151301475015
727200.0,2004.824743012701
730800.0,1937.788013672107
734400.0,1820.1480773133853
738000.0,1685.6673402872793
741600.0,1717.908893026337
745200.0,1685.946523046891
748800.0,1665.0692393923102
752400.0,1727.5512023688204
756000.0,1587.331778531525
759600.0,1694.6879241417462
763200.0,1777.597857726162
766800.0,1656.1662086272681
770400.0,1696.8076772574204
774000.0,1820.0246822862139
777600.0,1884.2626312838595
781200.0,1853.555740638239
784800.0,1918.2817072046964
788400.0,1878.5897445218798
792000.0,2019.0648516601173
795600.0,1963.2863850545482
799200.0,2005.2943292817781
802800.0,1981.0837688454508
806400.0,2024.3081037385239
810000.0,1922.3996362429193
813600.0,1860.470052494967
817200.0,1864.5691448831883
820800.0,1879.7608409421662
824400.0,1763.1606055167576
828000.0,1828.3602575337306
831600.0,1727.4695089835077
835200.0,1646.6386549242532
838800.0,1640.8217098620553
842400.0,1664.7791841474134
846000.0,1711.1533422447974
849600.0,1781.0737070601956
853200.0,1755.5740348347695
856800.0,1778.1510235166236
860400.0,1816.2680787485986
864000.0,1884.8772297072778
867600.0,1796.4182997816574
871200.0,1964.9145374995978
874800.0,1946.2644548807475
878400.0,2042.1755413534993
882000.0,2080.0413777047543
885600.0,2024.2466609827757
889200.0,1929.1140795633507
892800.0,1932.6274722529747
896400.0,1880.7681476701614
900000.0,1980.5842532537088
903600.0,1868.601249245214
907200.0,1719.4441273284867
910800.0,1743.7694118658244
914400.0,1641.716470005305
918000.0,1702.631150621272
921600.0,1744.3578314921006
925200.0,1813.5720927391144
928800.0,1675.9972253750557
932400.0,1604.554626091167
936000.0,1605.5451149308153
939600.0,1625.4161804804298
943200.0,1784.7446345543967
946800.0,1782.4701515738388
950400.0,1802.9212054353743
954000.0,1845.2316763017054
957600.0,1860.4523509669225
961200.0,1879.6749405292198
964800.0,1966.047338385696
968400.0,2013.3688706964351
972000.0,1949.4534008874175
975600.0,1964.306403224661
979200.0,2028.2869359942358
982800.0,1917.1355603587408
986400.0,1936.4431629307971
990000.0,1739.6664437674478
993600.0,1720.856864292666
997200.0,1746.1519336382783
1000800.0,1788.096161598123
1004400.0,1676.2393674384925
1008000.0,1724.5913683957046
1011600.0,1681.2303766106743
1015200.0,1698.2748939273404
1018800.0,1772.9698247359856
1022400.0,1708.2817065043937
1026000.0,1672.9338198042074
1029600.0,1739.0292180782506
1033200.0,1795.0822462029441
1036800.0,1831.9840926478282
1040400.0,1918.3789142663736
1044000.0,1925.1375107206443
1047600.0,1993.4678345436623
1051200.0,1966.9589970835798
1054800.0,2034.1181012071481
1058400.0,1971.6173792455718
1062000.0,2000.6600642419494
1065600.0,1971.591463660558
1069200.0,1990.2172776347945
1072800.0,1929.6235760629256
1076400.0,1864.7582668833343
1080000.0,1877.0561344656203
1083600.0,1813.9051602117734
1087200.0,1683.8934003276966
1090800.0,1680.7040946995646
1094400.0,1681.1148256830973
1098000.0,1756.6617537932975
1101600.0,1707.2906823876947
1105200.0,1621.8440474362621
1108800.0,1610.837953207083
1112400.0,1766.285552273776
1116000.0,1735.0858184606595
1119600.0,1714.1973667574348
1123200.0,1780.3487616654743
1126800.0,1918.2075218708103
1130400.0,1956.5575192772653
1134000.0,1941.5809285555179
1137600.0,1926.801045049165
1141200.0,1958.9674091896768
1144800.0,1979.6482851043836
1148400.0,1922.0520358829272
1152000.0,1965.3869058568139
1155600.0,1900.8597237465203
1159200.0,1901.3855384564383
1162800.0,1802.2759275654264
1166400.0,1850.5821526477769
1170000.0,1754.5394900313386
1173600.0,1775.44298710999
1177200.0,1712.5018473938253
1180800.0,1660.7940794771212
1184400.0,1589.2537831353322
1188000.0,1654.9916039760353
1191600.0,1578.9392812887531
1195200.0,1607.3102956316206
1198800.0,1677.8632512912925
1202400.0,1637.0471065182635
1206000.0,1915.7799882865588
1209600.0,1806.973359831556
1213200.0,1754.81858912439
1216800.0,1984.7734953134805
1220400.0,1979.4032956009228
1224000.0,2005.1514770601113
1227600.0,2011.2069409375715
1231200.0,1927.380435375746
1234800.0,2034.5856639152967
1238400.0,1946.8391391387622
1242000.0,1893.1016043201073
1245600.0,1886.4835053838492
1249200.0,1848.1150947867836
1252800.0,1845.4866892020916
1256400.0,1861.2557200401798
1260000.0,1784.1884123849668
1263600.0,1644.7754834508953
1267200.0,1670.4149164512464
1270800.0,1675.6583896304664
1274400.0,1531.8351291678157
1278000.0,1496.5868530809669
1281600.0,1543.582822757174
1285200.0,1681.3480961868624
1288800.0,1711.5700705076288
1292400.0,1769.3051172103505
1296000.0,1852.1927873627947
1299600.0,1826.414159495358
1303200.0,1895.8079440255133
1306800.0,1883.1405255572286
1310400.0,1921.1638795678543
1314000.0,1998.2076576266322
1317600.0,1997.8657373949563
1321200.0,2026.7300900495602
1324800.0,2040.8907362766706
1328400.0,1934.0751077802324
1332000.0,1923.7947851012896
1335600.0,1828.559630274641
1339200.0,1780.3366889979427
1342800.0,1749.652671876321
1346400.0,1653.949230753928
1350000.0,1609.9672915539031
1353600.0,1617.1523545647315
1357200.0,1595.5002018952096
1360800.0,1585.8730071524037
1364400.0,1622.8175978042348
1368000.0,1660.0345800922898
1371600.0,1685.5507357318036
1375200.0,1766.8586440839078
1378800.0,1754.5729888256496
1382400.0,1793.7030948388513
1386000.0,1873.4257919385284
1389600.0,2014.220476247977
1393200.0,2003.711343007586
1396800.0,1988.5705288766756
1400400.0,1960.3052798384904
1404000.0,2006.2513680318839
1407600.0,1972.3263814162624
1411200.0,1943.5705673674195
1414800.0,1900.1118449086625
1418400.0,1943.9470348777083
1422000.0,1972.1524722538838
1425600.0,1814.1483959882576
1429200.0,1697.1476479908345
1432800.0,1778.9344037191008
1436400.0,1726.8475167475026
1440000.0,1631.8308382475093
1443600.0,1581.4441083223403
1447200.0,1610.833541196964
1450800.0,1649.8066189708272
1454400.0,1651.9802109272791
1458000.0,1699.1544606961347
1461600.0,1744.9025259443463
1465200.0,1782.437568649976
1468800.0,1795.548121124576
1472400.0,1834.6456757254198
1476000.0,1893.6605367053432
1479600.0,1962.8290438381373
1483200.0,1975.0021139544572
1486800.0,2032.5887540572942
1490400.0,2088.2015499576637
1494000.0,2019.4778009639842
1497600.0,2028.7830445565062
1501200.0,2013.1647753185093
1504800.0,1820.4642800322642
1508400.0,1812.8736518537294
1512000.0,1767.1368283295126
1515600.0,1854.6610813909513
1519200.0,1765.477319591067
1522800.0,1626.8870115498917
1526400.0,1597.777347612497
1530000.0,1535.8843552853054
1533600.0,1543.6435478664703
1537200.0,1756.72497125651
1540800.0,1685.2455992986747
1544400.0,1767.6850326581566
1548000.0,1676.2303790493036
1551600.0,1788.3918445705845
1555200.0,1797.3797905445037
1558800.0,1859.7551058007368
1562400.0,1855.78545758573
1566000.0,1779.6429951716493
1569600.0,1991.1612011150287
1573200.0,1927.9193207907456
1576800.0,2060.158316932778
1580400.0,1984.5274793895273
1584000.0,1917.5712721650805
1587600.0,1916.68112550456
1591200.0,1961.8701993578704
1594800.0,1889.3505606978413
1598400.0,1711.344929184501
1602000.0,1832.0428174554072
1605600.0,1730.4731148347832
1609200.0,1839.3486683404508
1612800.0,1620.446717765243
1616400.0,1701.0951361597986
1620000.0,1635.8254704897236
1623600.0,1581.294916477959
1627200.0,1649.4316478840112
1630800.0,1669.6901780427565
1634400.0,1736.8208588321154
1638000.0,1683.4351961307714
1641600.0,1876.0819704924056
1645200.0,1835.5076199155012
1648800.0,1966.0375582082495
1652400.0,1901.1651458072595
1656000.0,2090.1790452387486
1659600.0,1949.659936573889
1663200.0,2000.3714581829067
1666800.0,1910.9993237382598
1670400.0,1948.974257540406
1674000.0,1958.7430273425014
1677600.0,1948.9056743801534
1681200.0,1919.81424791743
1684800.0,1768.194107426148
1688400.0,1776.0895592001125
1692000.0,1697.149795046186
1695600.0,1720.848882242092
1699200.0,1673.2747596156419
1702800.0,1634.6701160973212
1706400.0,1726.653929718757
1710000.0,1690.8447059638943
1713600.0,1678.4247810511727
1717200.0,1670.0574093449898
1720800.0,1672.2555854289324
1724400.0,1799.944798381725
1728000.0,1736.5605156334527
1731600.0,1888.0061995968138
1735200.0,1999.57820055598
1738800.0,1887.4311944667368
1742400.0,2048.7361727661255
1746000.0,1951.0572297917981
1749600.0,2009.8887581178321
1753200.0,1977.9879520949617
1756800.0,1925.1144677422471
1760400.0,1972.4907898188028
1764000.0,1845.3731867895356
1767600.0,1907.9966112176965
1771200.0,1808.7044143625167
1774800.0,1712.5956332419303
1778400.0,1707.9885830608048
1782000.0,1699.2241304300312
1785600.0,1705.8847480338559
1789200.0,1597.8108472451238
1792800.0,1688.3626735340042
1796400.0,1570.9843322191707
1800000.0,1632.170299965298
1803600.0,1545.11416406124
1807200.0,1788.6862226678556
1810800.0,1670.8227603714815
1814400.0,1787.8658256662106
1818000.0,1844.4817870328172
1821600.0,1962.07103350356
1825200.0,1955.0195080282756
1828800.0,2008.434595316855
1832400.0,1988.6684756852922
1836000.0,1968.7736389958552
1839600.0,2058.1332860500434
1843200.0,2051.8320235865986
1846800.0,1950.1343753882857
1850400.0,1924.5817888327217
1854000.0,1875.2562301613452
1857600.0,1775.849817906195
1861200.0,1811.5612730610085
1864800.0,1817.2967421051771
1868400.0,1655.5861187079088
1872000.0,1654.010381539203
1875600.0,1659.5462544976997
1879200.0,1600.4612040241661
1882800.0,1720.6026061178895
1886400.0,1626.3205303256952
1890000.0,1708.6696189930499
1893600.0,1721.5744298395039
1897200.0,1775.2341666773507
1900800.0,1812.688025110063
1904400.0,1943.6104330047795
1908000.0,1943.669126424647
1911600.0,2030.2907149332584
1915200.0,2050.8102389341184
1918800.0,1923.8902636574608
1922400.0,1963.1613580744834
1926000.0,2008.7571547441532
1929600.0,2042.6165521263565
1933200.0,1946.198309525985
1936800.0,1982.5552456170924
1940400.0,1819.7815294225509
1944000.0,1786.3143812451835
1947600.0,1765.3348422443908
1951200.0,1741.8858308913138
1954800.0,1719.3525069990178
1958400.0,1627.435436887239
1962000.0,1733.190208244722
1965600.0,1640.7117275498763
1969200.0,1629.1367063930068
1972800.0,1653.3188878202548
1976400.0,1764.8647217762543
1980000.0,1743.7287132120443
1983600.0,1777.4810804204278
1987200.0,1753.8282678348073
1990800.0,1750.3295257383797
1994400.0,1880.5339852349703
1998000.0,1921.1702126937118
2001600.0,1947.6046848862486
2005200.0,1970.3828671858657
2008800.0,1929.664102439558
2012400.0,2015.4776835170735
2016000.0,1899.5581098691785
2019600.0,1964.4933624308946
2023200.0,1932.673148028641
2026800.0,1852.034307255759
2030400.0,1741.351565100591
2034000.0,1768.0868125152585
2037600.0,1688.6586369820939
2041200.0,1707.8875032318886
2044800.0,1608.0503528715135
2048400.0,1741.5698781499702
2052000.0,1643.9772721309023
2055600.0,1595.0989605517955
2059200.0,1629.9638720942064
2062800.0,1695.8911902453326
2066400.0,1717.4137968110842
2070000.0,1771.8777408141739
2073600.0,1799.2270612269008
2077200.0,1896.4471039032944
2080800.0,1880.8295991695006
2084400.0,1968.2534608498638
2088000.0,2006.949263835826
2091600.0,1970.5843166313725
2095200.0,2014.381420150618
2098800.0,2067.205195902956
2102400.0,2019.6759788687823
2106000.0,1898.9591386324162
2109600.0,1909.3238229596668
2113200.0,1969.7585244917436
2116800.0,1855.419427651136
2120400.0,1796.586743281467
2124000.0,1684.5975771743397
2127600.0,1740.0764131206447
2131200.0,1584.9002190304539
2134800.0,1620.8561463175563
2138400.0,1590.5830804143259
2142000.0,1556.288894796354
2145600.0,1636.9060343516437
2149200.0,1698.9032324275895
2152800.0,1770.2836619937116
2156400.0,1756.6710000566193
2160000.0,1776.8189116566266
2163600.0,1794.7746168852075
2167200.0,1974.040878761087
2170800.0,1937.8865727075988
2174400.0,1967.7702159765738
2178000.0,2070.131768043698
2181600.0,1949.6037292245887
2185200.0,1933.8709986396861
2188800.0,2018.6395123919415
2192400.0,1790.1360937656991
2196000.0,1928.583702213625
2199600.0,1875.943981461552
2203200.0,1771.8362671354305
2206800.0,1779.9034174212109
2210400.0,1797.2263615918273
2214000.0,1664.1897684494513
2217600.0,1758.500975299772
2221200.0,1626.6661104640398
2224800.0,1520.6023307077646
2228400.0,1605.421446617082
2232000.0,1746.3685515466955
2235600.0,1666.260212092863
2239200.0,1828.4414598951716
2242800.0,1805.2864277185956
2246400.0,1805.118606135834
2250000.0,1864.4590327442556
2253600.0,1879.7023951930455
2257200.0,1940.3627700045433
2260800.0,1952.9134868672322
2264400.0,2019.0795887606214
2268000.0,2067.4385101882854
2271600.0,1924.6503397273732
2275200.0,2013.6585054802842
2278800.0,1996.707379498113
2282400.0,1976.4134309713902
2286000.0,1828.1428277431914
2289600.0,1738.7893490625843
2293200.0,1747.2611550164333
2296800.0,1765.6168520892306
2300400.0,1747.0871219305966
2304000.0,1676.2010554493106
2307600.0,1573.7055005378522
2311200.0,1592.1043564374847
2314800.0,1608.7936823871057
2318400.0,1665.9255948002635
2322000.0,1691.1514454895441
2325600.0,1733.890799984933
2329200.0,1827.5380737567039
2332800.0,1867.2673053425542
2336400.0,1772.4791890834576
2340000.0,1858.8468866986686
2343600.0,1844.7316156995096
2347200.0,1975.9432364379163
2350800.0,1944.832108210232
2354400.0,1987.4563760010158
2358000.0,1874.8117465676075
2361600.0,1992.426873504492
2365200.0,1974.6573010342763
2368800.0,1970.6149252737384
2372400.0,1768.3848218822793
2376000.0,1768.2671084173942
2379600.0,1753.2656873421438
2383200.0,1705.523885147494
2386800.0,1705.2558489453022
2390400.0,1626.9609597480696
2394000.0,1580.1661895770098
2397600.0,1658.1400946102967
2401200.0,1549.683938058087
2404800.0,1663.214662573901
2408400.0,1668.1334082583012
2412000.0,1758.3752798284531
2415600.0,1777.6250824249134
2419200.0,1833.0712892056079
2422800.0,1730.0228804934347
2426400.0,1959.4394292941772
2430000.0,1921.0131550681901
2433600.0,2029.6816532597074
2437200.0,2010.986959711613
2440800.0,2089.4500826405233
2444400.0,1907.4289646420063
2448000.0,1983.9452661451242
2451600.0,1951.0911749302265
2455200.0,1925.480798808738
2458800.0,1952.458185683229
2462400.0,1828.9196189331394
2466000.0,1765.4600308138513
2469600.0,1681.079900991293
2473200.0,1718.9254076923646
2476800.0,1693.6132233213912
2480400.0,1634.4007302328928
2484000.0,1621.2511554650746
2487600.0,1586.2187820135412
2491200.0,1702.4657487793004
2494800.0,1688.2226522867718
2498400.0,1816.5459655315083
2502000.0,1892.67572186383
2505600.0,1859.195631098261
2509200.0,1854.5201069414547
2512800.0,1814.5072524652462
2516400.0,1976.259570433101
2520000.0,1901.0541266191317
2523600.0,1991.4011990824138
2527200.0,2013.0387058356966
2530800.0,1960.982355278052
2534400.0,2055.9552199372138
2538000.0,1947.4086913166852
2541600.0,1895.433713061288
2545200.0,1818.8161374205347
2548800.0,1726.4171379086592
2552400.0,1828.7420019618269
2556000.0,1810.642145010915
2559600.0,1707.355936085301
2563200.0,1676.8218593887843
2566800.0,1566.128075396917
2570400.0,1618.9509865523596
2574000.0,1647.326820566895
2577600.0,1708.349376711019
2581200.0,1727.6653952121578
2584800.0,1723.6165335458022
2588400.0,1761.8321758469758
2592000.0,1431.3831487990724
2595600.0,1551.1018803345376
2599200.0,1509.8842288656817
2602800.0,1611.2142460920895
2606400.0,1591.3283288900889
2610000.0,1595.989631614786
2613600.0,1506.3921263696277
2617200.0,1585.4431700854416
2620800.0,1511.867038074418
2624400.0,1542.1648998581654
2628000.0,1519.552099492368
2631600.0,1403.2349972365564
2635200.0,1512.5164442078656
2638800.0,1444.5866376277127
2642400.0,1301.1665777553417
2646000.0,1365.303791217721
2649600.0,1283.6091589974626
2653200.0,1339.567555711699
2656800.0,1292.1753762175906
2660400.0,1348.5410857611098
2664000.0,1351.9123569594296
2667600.0,1370.081138340697
2671200.0,1370.6939868189381
2674800.0,1410.5697930135157
2678400.0,1422.5337313462176
2682000.0,1514.5020685267607
2685600.0,1559.7850841751554
2689200.0,1620.848582173083
2692800.0,1528.3494137561956
2696400.0,1648.6727525863078
2700000.0,1604.701021495762
2703600.0,1478.4029394574854
2707200.0,1646.4607628037716
2710800.0,1579.510482490883
2714400.0,1580.6336794030785
2718000.0,1433.6936073399759
2721600.0,1500.816587763473
2725200.0,1447.017637160712
2728800.0,1385.990039781615
2732400.0,1343.620000755444
2736000.0,1297.4187832427488
2739600.0,1312.413932263941
2743200.0,1415.02227114095
2746800.0,1327.5757149125673
2750400.0,1317.715513001914
2754000.0,1368.4521973769545
2757600.0,1433.1569275941083
2761200.0,1472.3568458801508
2764800.0,1490.8783117365906
2768400.0,1576.8872072114057
2772000.0,1591.555176437528
2775600.0,1654.276348097507
2779200.0,1531.2560979846621
2782800.0,1554.687963828894
2786400.0,1508.8817362847208
2790000.0,1543.8811408686956
2793600.0,1666.2283348560381
2797200.0,1474.3138382376226
2800800.0,1552.5936789634889
2804400.0,1421.8343901826672
2808000.0,1429.50838321513
2811600.0,1393.7878233374186
2815200.0,1438.9778199630732
2818800.0,1335.1536100797662
2822400.0,1314.4925229640214
2826000.0,1373.7503939484204
2829600.0,1293.7749485944246
2833200.0,1322.0712878256554
2836800.0,1352.7149896232524
2840400.0,1335.188019784506
2844000.0,1413.3574846320782
2847600.0,1386.1517931966205
2851200.0,1403.527518604688
2854800.0,1506.4497910962637
2858400.0,1577.7857621696594
2862000.0,1612.5998421405247
2865600.0,1568.3617800924114
2869200.0,1551.029383218175
2872800.0,1627.8796113844144
2876400.0,1620.9959460757352
2880000.0,1580.248040067245
2883600.0,1507.4836340770842
2887200.0,1435.5285841234672
2890800.0,1490.9646339140827
2894400.0,1460.4984935009602
2898000.0,1427.52075820868
2901600.0,1422.2366342597963
2905200.0,1379.9068039229742
2908800.0,1295.8279347745624
2912400.0,1317.9120615367838
2916000.0,1280.9996057189392
2919600.0,1396.6350326740603
2923200.0,1338.5970982314846
2926800.0,1358.0599315098855
2930400.0,1324.9705337299126
2934000.0,1443.1359205720507
2937600.0,1385.7412623453913
2941200.0,1487.496902871807
2944800.0,1559.1705585526872
2948400.0,1458.9125003344436
2952000.0,1592.485807723081
2955600.0,1612.9307465975887
2959200.0,1619.230745813144
2962800.0,1562.0945223335784
2966400.0,1523.0727056846758
2970000.0,1574.9735318353858
2973600.0,1554.4829128482888
2977200.0,1568.7125042994678
2980800.0,1397.010664816376
2984400.0,1405.4645723426227
2988000.0,1384.130108029392
2991600.0,1325.272133452329
2995200.0,1382.5641774790574
2998800.0,1332.7798273145536
3002400.0,1238.4357861801761
3006000.0,1323.8881634517581
3009600.0,1315.126709768781
3013200.0,1295.1512647356521
3016800.0,1328.7012913838273
3020400.0,1398.685709289822
3024000.0,1442.507336921637
3027600.0,1430.3644849451127
3031200.0,1546.862595758694
3034800.0,1580.529237948647
3038400.0,1642.692332547451
3042000.0,1720.4708445053182
3045600.0,1571.4584658192111
3049200.0,1714.9905734068182
3052800.0,1588.453114335292
3056400.0,1614.371439212718
3060000.0,1506.8770088699944
3063600.0,1489.6627932230713
3067200.0,1466.6579717097425
3070800.0,1396.3674498869314
3074400.0,1413.9304206367954
3078000.0,1311.7639694559773
3081600.0,1273.9983782962076
3085200.0,1277.8796480246347
3088800.0,1257.444059783737
3092400.0,1296.5465481330816
3096000.0,1350.82350718231
3099600.0,1240.8942483840285
3103200.0,1398.3157123920373
3106800.0,1502.8097703730389
3110400.0,1448.967452170365
3114000.0,1460.6809928241646
3117600.0,1506.7383775014496
3121200.0,1519.2518572228014
3124800.0,1615.163243184607
3128400.0,1650.4148682663808
3132000.0,1664.1568444402533
3135600.0,1611.7062312880157
3139200.0,1601.5603161526105
3142800.0,1574.4964149286322
3146400.0,1501.2119578906386
3150000.0,1514.9842581244432
3153600.0,1423.4926168059762
3157200.0,1491.6036326521357
3160800.0,1485.0182960077407
3164400.0,1383.9968328246684
3168000.0,1304.1002887469053
3171600.0,1318.0022591443685
3175200.0,1295.4500211443974
3178800.0,1280.0786536329738
3182400.0,1273.3855339992294
3186000.0,1339.5030058783843
3189600.0,1413.7509093540903
3193200.0,1407.8267109800531
3196800.0,1419.953338911082
3200400.0,1480.2714349015125
3204000.0,1594.3821712232198
3207600.0,1607.738125631406
3211200.0,1544.3183095062222
3214800.0,1568.8186885853963
3218400.0,1650.239456638721
3222000.0,1596.6257648769588
3225600.0,1579.3608124748632
3229200.0,1517.0607393798616
3232800.0,1536.510918335626
3236400.0,1424.8542706048813
3240000.0,1507.2891835529977
3243600.0,1377.8876739912057
3247200.0,1391.3918480737373
3250800.0,1330.4544443100833
3254400.0,1308.3338962843318
3258000.0,1298.4558157766467
3261600.0,1360.93735185661
3265200.0,1287.212553421758
3268800.0,1320.5590731546283
3272400.0,1307.7861328437893
3276000.0,1417.2893469226879
3279600.0,1374.0568054797573
3283200.0,1430.5840749208887
3286800.0,1511.4518573220123
3290400.0,1609.4834156921017
3294000.0,1530.1073783278957
3297600.0,1496.8978928353247
3301200.0,1529.1318338849162
3304800.0,1573.926734598241
3308400.0,1549.4691016343422
3312000.0,1584.249221733007
3315600.0,1548.91989798519
3319200.0,1450.8791925042262
3322800.0,1476.8935343789328
3326400.0,1486.0063410003474
3330000.0,1423.3254840582083
3333600.0,1424.4099164172471
3337200.0,1370.741385612874
3340800.0,1354.736987799142
3344400.0,1302.6340148810002
3348000.0,1299.3737514184495
3351600.0,1219.4801654792432
3355200.0,1378.3003728293572
3358800.0,1339.8989229429578
3362400.0,1382.525065662152
3366000.0,1437.1122662244052
3369600.0,1532.1140893068316
3373200.0,1495.4735408145482
3376800.0,1501.9153502154427
3380400.0,1601.364345989004
3384000.0,1630.344994869144
3387600.0,1624.4185864839235
3391200.0,1661.3432717511664
3394800.0,1579.8188645136104
3398400.0,1560.110420900933
3402000.0,1545.9920334436174
3405600.0,1578.0080344045386
3409200.0,1437.8117366252427
3412800.0,1498.8629118727274
3416400.0,1515.6638922922289
3420000.0,1453.6892428605397
3423600.0,1341.271948517992
3427200.0,1303.471926822251
3430800.0,1322.61876338606
3434400.0,1370.5166293229609
3438000.0,1351.8990088008818
3441600.0,1335.864237438742
3445200.0,1418.843875241119
3448800.0,1364.4860634717895
3452400.0,1411.8863441177007
3456000.0,1445.824998558143
3459600.0,1463.147936353327
3463200.0,1535.8433395781867
3466800.0,1537.4960561192083
