time_s,salinity,phy1,phy2,dsi,no3,nh4,po4,o2,toc,spm,pco2,co2,ph,hs,dic,at
2937600.0,0.10411272456051596,13.562338826708876,6.738837317682298,91.68061134191777,34.90158434111352,9.660883354795855,0.6572730253808187,244.86104319279167,316.8277896969212,168.73133568182027,0.0,0.0,7.479863633860802,0.4567593086225596,1781.820891060265,1910.0594779263936
3024000.0,0.0938957817501449,14.087715983802926,7.528565613937611,85.0719180790354,33.31372794281242,10.666347626504052,0.6813767196075876,215.04894166289176,344.55611825006616,167.65876370280543,0.0,0.0,7.707577870491003,0.441748368654161,1741.1060355513077,1892.5065603818562
3110400.0,0.10104431797502378,11.866992539323295,6.82574996313823,86.62796141268883,34.85260106888134,9.575882476207894,0.7658803613984578,212.51335792671904,335.3483549782283,155.47614358006464,0.0,0.0,7.056970763261179,0.46488144739078635,1716.057547124855,1879.7329577311082
3196800.0,0.09020164938060113,13.016245557368421,6.288708885945151,88.32357504996638,32.98659477712912,8.93893682055185,0.6967181911247636,238.1327513287946,332.56002113774036,181.36710385957056,0.0,0.0,7.488060593508842,0.48168165595939333,1830.950218852343,1959.197188363462
3283200.0,0.09335906975550785,12.153319903751218,6.75095824651913,85.75225130670087,35.3760398679751,9.166031555697202,0.6939309114843689,228.93479471320072,316.6841324806771,165.74239730864662,0.0,0.0,7.079063746632531,0.43920949763024425,1672.121762442985,1804.9586751976735
3369600.0,0.10098430617934562,12.161936019112888,6.417465060099373,93.53258200559381,33.90262180759584,10.239590051265022,0.688148334521,214.38266902421483,355.3030985550966,176.3970926068536,0.0,0.0,7.667104194583636,0.469169058971288,1734.188535258588,1859.5928091038081
3456000.0,0.10369233289997706,12.004190795371178,6.856991553917101,88.44069902074244,32.98289450587866,9.505724524139806,0.7609761801178767,227.17543661571898,345.30302005407844,159.60249811985622,0.0,0.0,7.403033115980923,0.4738497141961694,1700.5361533964144,1835.6524976904193
3542400.0,0.10085684140594986,11.746809871231179,6.305424838224595,89.23511299938728,33.77578188418604,9.257185688814957,0.7472710965253998,213.0374949199456,325.5623964048849,163.91935850980627,0.0,0.0,7.455158106260483,0.4527761106685714,1771.1882902446682,1925.204663309422
3628800.0,0.0994217585880588,12.214862442455328,6.312819263114216,88.67213742654835,30.32856328802098,9.532530159520054,0.7561531961727282,236.72019769930375,352.2335062641206,187.8070203691096,0.0,0.0,7.05634729755568,0.4570226884250671,1711.1169700216644,1828.0319055580107
3715200.0,0.09849448152205356,11.592479445917153,5.792326369892036,90.60834223639947,30.9458057166564,9.632418447197296,0.6783621005422773,236.0874302030456,327.6733375074145,173.1959898104493,0.0,0.0,7.601447969057616,0.4775099002458932,1778.348313395167,1932.9872971686598
3801600.0,0.09260739004816287,12.16865367738883,6.194204406658392,86.12262914266223,30.724480765635356,9.859216870199557,0.69030673272808,229.97139322193007,323.4626188873998,190.14252167454475,0.0,0.0,8.07413847818376,0.4464298659127976,1720.4818075024261,1851.3559724655224
3888000.0,0.09640077895802646,11.889280495886597,5.651532270578877,79.59873922461855,32.79166453081827,9.95154630410761,0.6254479987606645,227.88612330615308,324.3964050242397,177.55160869757643,0.0,0.0,6.968562235449368,0.4827107663679814,1722.6797618128444,1849.178691215547
3974400.0,0.09769680614520107,11.692416972878652,5.729739016214813,86.58661190204508,35.25564510892257,9.056634511500352,0.7230768436896763,243.36363636623028,307.8635612807566,162.71196832780132,0.0,0.0,7.212040914980447,0.4542600727189577,1711.8918616506605,1839.9666880121463
4060800.0,0.10528561113109458,11.216862533055108,6.401168580956821,81.90940765217513,35.56675298769825,8.558931445882719,0.6308816017825642,223.49661241721492,346.30985698283456,188.20201218314253,0.0,0.0,7.419943231887439,0.5019971865776285,1755.234344573172,1907.8634180143172
4147200.0,0.1017180914478423,11.331532386365302,6.352155354092705,82.21602447534997,33.25205737509339,8.92363924281735,0.673947295378499,210.13828828270806,307.8529515908779,175.75440768660275,0.0,0.0,7.62171043772132,0.525535686167099,1748.1707948396117,1891.9988088432585
4233600.0,0.09118479922318634,12.025374882950425,6.187355914990751,86.7034852566232,32.92122927569191,9.176361940307894,0.6271050064619932,228.19100071985952,318.56762411506327,188.36420510094547,0.0,0.0,7.12663144909758,0.4582226748559058,1669.0575780303448,1814.1930195982006
4320000.0,0.101620419846974,11.79741137364912,5.715715213304778,89.22671292418532,29.129414686540205,8.572117521204316,0.640922801049488,245.320140347375,305.94507177988646,183.12679534779173,0.0,0.0,6.5971647846603405,0.49269566564262307,1736.4969148841583,1871.6509968914347
4406400.0,0.09807458859791843,10.87358375523256,5.940709174540158,83.90880892910475,31.04399861997591,8.52635477252639,0.6297784853223426,211.557039295835,338.9857247164628,169.58777701057298,0.0,0.0,7.826698481924698,0.4634271285819844,1689.996656101851,1798.758657745503
4492800.0,0.0966153899984702,11.413796128412372,5.90386193040056,84.91092849482011,30.55688693964676,9.057995841455666,0.6344090305851251,218.68962173149842,338.38815069249233,186.13283966688817,0.0,0.0,7.605764802794819,0.5069833569661621,1708.326471573175,1836.9641413538345
4579200.0,0.10305838144420434,11.708165389739547,5.5169717206417,90.524928151631,30.727873890815058,8.834605939019758,0.6338105837512428,227.2028361255989,335.86117103822465,203.99000315081614,0.0,0.0,6.687270302643406,0.452328798925767,1745.356566974693,1875.8703367323203
4665600.0,0.10515499761247976,10.276958302490774,6.245233553487137,84.23635328875544,31.351391085991402,8.823046257017246,0.6307380317198876,221.8263129516167,324.09039053444235,190.84480438822834,0.0,0.0,7.101758513686993,0.49545403632126345,1717.1740993818053,1828.9295392737665
4752000.0,0.104656400595581,11.446188247043867,6.015076419457211,91.35409969635772,30.78046765763265,8.429987376976198,0.6726434802722417,211.3692259494795,322.3097496500074,186.50306960588313,0.0,0.0,7.8970485756881095,0.4635948435781328,1677.4161741899777,1816.656225936186
4838400.0,0.0958039123838868,10.70891088190213,5.65407970436821,85.21214045998032,28.323576032120414,8.616822046563547,0.6075114454278605,234.6128685241828,350.7874889209669,197.90467667583493,0.0,0.0,7.851520680509714,0.48062894352849117,1678.4002635494717,1797.7873151221013
4924800.0,0.09845393812074393,11.324315739571102,5.681090519800834,75.41364190566688,32.519161883487435,8.272648595524142,0.6474696464564214,244.22243030300712,333.8160922915054,190.5372053384151,0.0,0.0,7.663755730136978,0.4614494516832905,1713.039439991406,1855.6249941338829
5011200.0,0.10165631715701783,10.528697938273337,5.689634291454623,85.63229077333402,29.585128150529922,9.015128025359672,0.6767021103825349,224.06890229276217,349.1268203752081,191.2565687510795,0.0,0.0,7.254481215027002,0.5074205981946562,1638.4446674481244,1780.9181167914394
5097600.0,0.1048777256356118,9.902365234313136,5.030783887698659,83.9286314247156,31.552499866680705,9.034387035033683,0.6190817137061446,211.74455095830433,328.8715913179527,179.60505761617884,0.0,0.0,7.348056618097833,0.4677739110639922,1783.115791289984,1938.2631884937362
5184000.0,0.09760412881077356,9.94390266291731,5.481272098244887,87.50029672380397,34.20969665921856,7.760629534539578,0.6102698911420864,204.48326337068127,347.620197048628,192.88152770973977,0.0,0.0,7.268599957953034,0.5024983598901627,1730.2866486368123,1881.3526937401377
5270400.0,0.09907170511668092,10.792810898124321,5.323352621613542,84.80669477491207,29.596482603091758,8.11571653169278,0.6234076531961564,224.39136970171148,367.36136335629953,201.2126286622913,0.0,0.0,7.728011286649365,0.4813478201301734,1769.4619056555653,1883.3661295586878
5356800.0,0.09446832512996986,10.850146124888376,5.199888948549513,81.329185696055,27.853261290977425,7.839952057279658,0.6655114890405429,233.64324424536113,355.37862972711855,183.91767325896436,0.0,0.0,6.993915774460192,0.4877117734962472,1762.0665478463188,1886.4369638972157
5443200.0,0.09401896687959665,10.17531564148764,5.361693266625217,76.74803246615713,30.43471549289074,8.163877010239297,0.6323659324595128,226.57245135848166,338.4918407313416,206.26632002777887,0.0,0.0,7.018497349348259,0.49486663774633993,1759.3156566104315,1909.0648947643872
5529600.0,0.104062629111971,10.943980220644818,5.889266414310471,80.76131646696558,32.50301119997068,8.368511309785733,0.6076346335462759,221.1841226863469,350.41338155345505,192.25370552657245,0.0,0.0,7.681468903739312,0.47319042987847676,1664.4274019367958,1801.407138994344
5616000.0,0.10678120014285411,9.678650089108098,5.542454473780524,78.01642014713906,33.75080592139402,7.763672327991579,0.6372765154386979,214.59640235073516,342.1291666214763,185.10539827465468,0.0,0.0,7.294894706523945,0.49777374060387397,1709.4222589172105,1858.0676727360983
5702400.0,0.09963994939209833,10.473113133682611,5.186090441977639,78.99281423773392,28.791156591335575,7.954205045554929,0.5861249155208984,208.94639839829816,346.7510299571183,203.93381446425096,0.0,0.0,7.813997231083845,0.5309691846390182,1763.8586453536275,1887.1680965285188
5788800.0,0.10501766448946014,9.828676720734755,5.4600797477425775,83.62303551931055,31.3765788682742,7.891063474500917,0.639557375043964,230.14518337894265,341.2708386802229,191.96924622816024,0.0,0.0,7.063831083188432,0.47462511067914775,1661.409296203389,1781.3888455456458
5875200.0,0.10180818012523818,10.079032905964327,5.648426693211071,87.88906937111847,29.84717415860873,8.36486141408634,0.629344047457064,230.92692510563808,344.3564392317824,202.67092784948855,0.0,0.0,7.288354842275555,0.5233869962489188,1662.0373354065814,1817.047167341901
5961600.0,0.0967744012269744,10.401709255013449,5.494192350822173,82.60417419937158,30.341235384725927,8.280020216571437,0.605618233919365,203.6929127334282,351.17086454006426,192.8707788916966,0.0,0.0,6.970513727252878,0.5320475872127337,1695.2550418047686,1842.6685237008353
6048000.0,0.10180697802754207,9.893012453691867,5.240745155470437,76.06327815965707,33.49536569659219,7.928345658346419,0.5877859359924609,238.2174241434925,330.476395914666,195.58536293029516,0.0,0.0,7.309444852232094,0.47527657129830947,1680.7327688458802,1796.3143700798134
6134400.0,0.10769018283232985,10.102449015561856,5.03212210311417,82.59757091277136,28.116107621519824,8.272836084746697,0.5848868616382841,226.9330442022616,330.32051384123537,201.4458342374369,0.0,0.0,6.765896154054146,0.4599084044608316,1723.0570581151414,1896.7858133348254
6220800.0,0.09982086980445025,10.781893274629153,5.357661751823132,85.5365862243065,30.738957128870332,7.953420906352301,0.6269441416675224,235.96347281889754,324.05405089965376,199.85742757292553,0.0,0.0,7.1271922601685445,0.5039570143966104,1696.0022164589511,1841.863882775297
6307200.0,0.10782321827907003,9.937276129964866,5.256370762900685,78.16177458975922,31.01868844685435,8.044184167444582,0.6467377621566516,205.6702528011784,320.56972865844733,177.67334536206408,0.0,0.0,6.78008204226074,0.4833006157759204,1687.282114713192,1808.1098375814302
6393600.0,0.09000000000000001,10.627882824358116,5.364222689403585,79.99796198436363,31.912089985988274,8.815035443640028,0.5886882880401436,205.35162251367285,327.43527620486486,186.63072007231062,0.0,0.0,7.557454133107375,0.5437757583944893,1725.909588824628,1858.250160614817
6480000.0,0.10410951252187613,9.598338098296695,5.277762491307638,80.52032165528199,30.37871962203527,8.659220219887173,0.620828619597512,218.70468360829213,351.62832489355026,207.24277895489047,0.0,0.0,7.565138277322456,0.4985600242184807,1685.234589681585,1806.0481181687624
6566400.0,0.10043523534119086,10.415263706409876,5.3651670384654,77.23569381735317,30.660392448483616,7.571476225236933,0.5452733267023593,225.83095614193343,333.44326872146416,197.0294808804681,0.0,0.0,6.671130278189559,0.4780702689752654,1736.8730095478015,1861.069517690215
6652800.0,0.09850496324767066,10.851771171115997,4.9454648883434205,82.92949680600329,29.572244095253286,8.416725730050167,0.587205822412628,240.02627763542466,358.15279995684864,193.41423774242142,0.0,0.0,7.789474877597814,0.4697853817950117,1708.747279592418,1826.1588758854512
6739200.0,0.10045880388267753,9.090058952981314,5.400453041958253,79.78143504942037,30.538906437806464,8.393975384158727,0.6030646362908756,227.97406447278055,349.93922936483915,185.3572204323698,0.0,0.0,8.032201441072877,0.525840709340907,1772.2951362425242,1897.8405222078209
6825600.0,0.09006215542699554,9.678502544928161,5.103356758589086,81.8963287343442,29.590235905722764,7.591056137824139,0.5757694259277539,217.48884796354398,315.06947404962307,188.34337995362617,0.0,0.0,7.318398887674695,0.4846823388221443,1739.0885604482012,1890.313652661088
6912000.0,0.09890164056081245,10.35275720936168,5.545774740553906,76.60909857731806,31.01817120779061,8.37082806410614,0.5742846991419803,208.8283723102504,361.032310838191,179.36331497229568,0.0,0.0,7.067201678616392,0.5002616281110541,1705.6305132875427,1853.946210095155
6998400.0,0.10178556285755874,9.944901805711133,4.857892698150522,78.3724995796892,29.506963027319568,8.648844198570739,0.5817800005889389,233.6295763756017,363.8636296593822,198.45834389107782,0.0,0.0,8.031031814228031,0.5232398414935026,1785.8207613177517,1941.1095231714692
7084800.0,0.10738947022370758,10.219785977632114,5.458327772563016,82.982333260098,30.61128131282185,7.572118350396048,0.6101289994616491,209.45217931327625,332.3945996630932,193.6463316104105,0.0,0.0,6.819203988492156,0.48745652250724414,1693.9921987305463,1825.0124225148388
7171200.0,0.09740864890863177,9.719819413850939,5.064620221442989,78.56752592986318,29.986050203119504,7.647305163205834,0.5952713519518895,237.961799178979,357.2002602893229,190.09153972333291,0.0,0.0,7.307789137137549,0.49855258493776217,1698.396258138493,1890.635588872016
7257600.0,0.09595753198553407,10.056962303016682,4.845922332859103,86.94727823187287,31.70824162112116,8.416598542290835,0.5404899056925981,216.89859883264293,334.9244427852487,199.1650615107566,0.0,0.0,7.365836743728036,0.49940449351566524,1640.103967471428,1762.3598691673
7344000.0,0.09749121478207733,9.929051466836793,4.883545960328772,78.41960293838812,29.932144471258717,8.113290392171137,0.540249988922398,237.51139559420267,351.6627112693904,203.55957386384802,0.0,0.0,7.791127105088799,0.5169873608988979,1676.0425428669164,1787.8727085527878
7430400.0,0.10457701058851038,10.58653714770969,4.9215532333357785,80.90548083178533,27.34348929107747,8.222303226402694,0.581891015619967,227.473414205062,327.8556641098822,219.9688316357328,0.0,0.0,7.431355628041124,0.5147342886112886,1655.7441171013597,1799.7218664145214
7516800.0,0.10164375554829844,10.127491762268445,5.106230618889527,83.73113868915561,31.89327603125213,8.136424044910262,0.6137419641434612,218.4936014235635,318.6189510820773,184.87825533561679,0.0,0.0,7.118004045645974,0.49449349339629145,1754.1131856950208,1879.09646787457
7603200.0,0.09735119898116482,10.169083827078467,5.130898917999678,74.32722534842235,28.64175518298099,8.156467190720475,0.5400100010386083,214.28718109399315,343.29888258730386,211.59047944376945,0.0,0.0,6.952822996695634,0.5015875106609521,1664.529238873175,1772.2085746233809
7689600.0,0.10256633716556679,9.796510165684879,4.85819394552509,72.9628448136265,29.022575039930274,7.470967360758076,0.5851056013753192,216.25492838992395,347.8181789787872,209.7013020979113,0.0,0.0,7.1752841837324866,0.4906728092284002,1702.7231227330622,1849.559607871679
7776000.0,0.1004853877467402,9.76297172448243,4.9985351390363135,73.91447985753418,29.115491151014293,8.423798931049362,0.5844830210996659,224.72566931856184,342.99523163091214,192.1334381282783,0.0,0.0,6.932603403748413,0.4629739418322985,1785.1215223928323,1899.3678484669472
7862400.0,0.10484322495266446,9.797035074330982,5.509979560404778,85.08891663960361,32.08104873030795,8.477438869792646,0.6422322593702954,220.876043439669,329.1941129112785,201.87656272627518,0.0,0.0,7.317729062381086,0.5062562378427603,1748.166533154485,1900.1810142983531
7948800.0,0.09648973453061324,10.220160882356927,5.448175095003685,77.85088908912488,27.026989470674867,7.923065876782155,0.5893316754462822,213.51172140773699,342.85482298229203,195.17459949874367,0.0,0.0,7.094505529398627,0.546976539205528,1785.393596447342,1920.7173317589697
8035200.0,0.09836168926701117,9.822390429215474,5.131962588151935,88.09852980688154,33.04926490344077,8.004953678735385,0.6128589867933654,218.24467754923646,354.48571161361775,201.4726680319238,0.0,0.0,6.755297815295508,0.4774789479687777,1700.2235674160552,1814.3835500926937
8121600.0,0.09803945923433921,10.192467606586577,5.040827380284628,77.86454951967461,31.649921392392457,7.416430432394122,0.6061269901742208,220.95851715171915,348.9024028320466,214.51966124615538,0.0,0.0,7.759125092840626,0.48007308569909746,1714.8459947399474,1863.9630377608123
8208000.0,0.09268242525933941,11.068662110830859,5.0718709777667,80.90619477626103,30.419014145235003,8.248385297366834,0.5422471236271917,198.11235618135962,352.7738367862114,205.32721338325274,0.0,0.0,7.119566866194451,0.47743577164232637,1706.024539569552,1843.7888514294061
8294400.0,0.10148060138532289,10.519196569774566,5.208447455310051,86.3986344032726,30.024223666324993,8.283780179118676,0.6263750888922236,225.2038081213866,337.7565959764403,204.15469280714035,0.0,0.0,6.838631302704189,0.5170075006653538,1747.8454820615348,1877.936606160409
8380800.0,0.10130527636089946,9.935422551786747,4.807600652481416,88.29352547638355,30.563656724184828,8.041626489561406,0.6105076228156521,209.41339390499454,369.7988773044902,194.5872312634972,0.0,0.0,7.24056988904332,0.5098480110289417,1755.4975210139592,1897.6781503714262
8467200.0,0.10002556728321231,10.730125491450286,5.016061185385934,88.3583955369806,30.94883543102727,8.53577400265023,0.6202594718845502,207.54361270861116,328.65033303471466,183.87747272890775,0.0,0.0,7.327407581170369,0.49442040052181435,1670.7477219268605,1809.4406201841755
8553600.0,0.09882706433312427,9.939454840275415,4.672360967729933,85.24768212221406,31.169432576379453,7.962392103593589,0.6664451770806614,201.70745833746412,357.53195706215814,196.27250065189114,0.0,0.0,6.665213446397774,0.4751860879105782,1736.9878686530399,1888.0302920141737
8640000.0,0.09292314628974793,9.155665173754024,5.21741498849678,84.58109667303785,31.07042830943624,8.344405072381042,0.5462266069501609,200.58207773319808,369.46187829071624,209.98759207331594,0.0,0.0,7.424567986797357,0.49999261732847816,1732.0393183780182,1877.7965260968176
8726400.0,0.09789677338617321,9.68740717669814,5.300556724508148,82.92366916176812,30.404391688382216,7.719690010134846,0.6605008390285618,205.46597489525837,357.03948946184113,182.61785454699424,0.0,0.0,6.921608616818375,0.4584065787618532,1689.57874089215,1805.0241452711161
8812800.0,0.09828642741736615,9.275289283679289,5.0304107476345585,83.75736933557816,30.01083633627665,8.145347539713233,0.6005400059698479,212.649142567917,344.9220079653152,186.95390546924108,0.0,0.0,7.929571729603382,0.5004644226723647,1619.156353911277,1728.5619319263485
8899200.0,0.09598861365389191,10.084972467399353,5.584350017133813,78.4834694599415,30.12427185268831,8.10564500109824,0.6193881249766676,242.06847614092612,339.03224603415015,198.23589292239282,0.0,0.0,7.49669251636401,0.5180953291772882,1789.6443894405243,1945.265640696222
8985600.0,0.09919357144166996,10.309990757739799,4.881616852644705,77.49576764453374,30.104405957595144,8.292716591126286,0.6106274724441878,214.80053028212478,366.0243852626613,186.91540376518626,0.0,0.0,7.159926428283572,0.4649639514706573,1747.6233307472346,1901.5409713556562
9072000.0,0.10202025428407269,11.20427877439329,4.842586117430197,80.88701511048328,32.17651627010304,8.073195204996948,0.6004963124594639,222.63675334420208,323.00647949729375,188.39862177792136,0.0,0.0,7.034517070684319,0.45752878992103024,1722.4597563348725,1872.2388655813832
