time_s,Q_m3s
673200.0,745.8132914934603
676800.0,795.073710107033
680400.0,798.3196824881672
684000.0,795.5877696999911
687600.0,765.0537276364932
691200.0,794.2644153633662
694800.0,841.8133349915581
698400.0,825.4173379277464
702000.0,887.9936987100093
705600.0,846.4697471181054
709200.0,845.4467797423562
712800.0,834.1618250844732
716400.0,843.9713132282654
720000.0,832.7715962543472
723600.0,847.8633449432153
727200.0,845.5129935566049
730800.0,793.100394778263
734400.0,769.851512159998
738000.0,747.8983457491188
741600.0,793.7439976646363
745200.0,747.9209633326395
748800.0,717.6058310215768
752400.0,772.0446817922693
756000.0,818.7559061233715
759600.0,763.0093975350833
763200.0,786.4513163128571
766800.0,775.4243397765696
770400.0,779.5096808909786
774000.0,813.322429647974
777600.0,795.5084722101315
781200.0,819.402627839649
784800.0,830.4976890670451
788400.0,814.2164741892982
792000.0,862.1634377014647
795600.0,836.8388533791672
799200.0,823.5174273643629
802800.0,854.7946618305219
806400.0,814.6787750039222
810000.0,831.5717964284271
813600.0,822.334196686833
817200.0,839.3630216247446
820800.0,813.9251184731617
824400.0,791.5170067758149
828000.0,801.6298380448492
831600.0,806.410059026384
835200.0,780.5954000347804
838800.0,763.976385646983
842400.0,732.3687488883493
846000.0,739.3351133874238
849600.0,760.7176063967506
853200.0,759.9691120029713
856800.0,778.0456006415405
860400.0,793.4579233068521
864000.0,815.9693066120346
867600.0,811.8792517807592
871200.0,835.301780331143
874800.0,833.2118642193128
878400.0,788.3231933707492
882000.0,818.2700528202801
885600.0,839.7204692724683
889200.0,811.4407951529168
892800.0,853.0675160409568
896400.0,869.7926756464306
900000.0,853.3875650699948
903600.0,808.3902724223154
907200.0,839.1265324521988
910800.0,796.3474497472346
914400.0,775.206175784304
918000.0,760.5500465032022
921600.0,761.4531437717174
925200.0,755.5120480169411
928800.0,766.9465115706921
932400.0,768.0962298606016
936000.0,768.4961293194493
939600.0,784.9644249339719
943200.0,811.0983625220624
946800.0,815.3960146087652
950400.0,768.1867644146083
954000.0,752.0092283967113
957600.0,847.2019520786745
961200.0,798.2935457141131
964800.0,833.1608439207694
968400.0,813.2466699616349
972000.0,798.5656458520098
975600.0,856.5238439897466
979200.0,857.9207214137248
982800.0,818.0312963651578
986400.0,760.0441382892374
990000.0,801.0612176375674
993600.0,813.4529635401645
997200.0,758.3882200284814
1000800.0,788.2146439151348
1004400.0,775.2206159622023
1008000.0,782.5558125058391
1011600.0,767.9172628506816
1015200.0,741.5055147517853
1018800.0,792.6397755302529
1022400.0,765.5301127312333
1026000.0,774.9415318431908
1029600.0,761.9548205110588
1033200.0,783.0444225668879
1036800.0,783.5222201815288
1040400.0,811.0731144671848
1044000.0,867.3746593475724
1047600.0,799.0462933655688
1051200.0,799.0906962900502
1054800.0,880.9997317126742
1058400.0,839.8243910085707
1062000.0,826.824169105718
1065600.0,865.9373327027331
1069200.0,818.2036849131175
1072800.0,870.2036470804162
1076400.0,831.8846731987477
1080000.0,793.1058022796888
1083600.0,845.8887825536317
1087200.0,770.504714851003
1090800.0,793.7157082532643
1094400.0,776.9485422677461
1098000.0,795.9287118172683
1101600.0,800.4628024873905
1105200.0,766.7496135343819
1108800.0,752.6298389871861
1112400.0,787.1442388078618
1116000.0,768.8096118650247
1119600.0,842.4585506618537
1123200.0,809.1600996844033
1126800.0,807.3416118157884
1130400.0,830.5821429323423
1134000.0,800.6314069461556
1137600.0,816.2473299632634
1141200.0,875.2018084476384
1144800.0,829.4772380210394
1148400.0,818.247004362705
1152000.0,854.2897692366902
1155600.0,864.0294709714709
1159200.0,843.8215198839304
1162800.0,840.6796863541684
1166400.0,787.5631421742178
1170000.0,761.502111630284
1173600.0,821.1012812921513
1177200.0,769.8425970738988
1180800.0,765.1630219866806
1184400.0,797.4985648237239
1188000.0,778.3412176257087
1191600.0,777.4283853293485
1195200.0,821.0387226747104
1198800.0,762.3603137975664
1202400.0,807.583245725319
1206000.0,796.7911654252978
1209600.0,813.4204141445748
1213200.0,854.8400480968997
1216800.0,839.6922112754379
1220400.0,848.9388682580076
1224000.0,868.9460462019879
1227600.0,836.6283290196178
1231200.0,825.9334011520896
1234800.0,819.3758232115483
1238400.0,792.1971936069522
1242000.0,886.9829101897006
1245600.0,799.7177884742827
1249200.0,811.9354245296852
1252800.0,800.2174793822786
1256400.0,803.8214221812632
1260000.0,805.9988180734998
1263600.0,798.4830845281658
1267200.0,758.4741720823091
1270800.0,764.0970635503331
1274400.0,773.0710703819532
1278000.0,762.2178332902379
1281600.0,809.2029141061531
1285200.0,789.8546702404986
1288800.0,804.0903443979695
1292400.0,812.3152328058833
1296000.0,836.5117757661918
1299600.0,822.9667247288988
1303200.0,796.0424526644521
1306800.0,846.6656677817764
1310400.0,826.5808329513151
1314000.0,833.6574239857624
1317600.0,863.3930521003622
1321200.0,878.5591712657176
1324800.0,843.5927111179927
1328400.0,844.3852981380461
1332000.0,870.5627198845044
1335600.0,824.433473424448
1339200.0,871.1343316832628
1342800.0,811.1390146467269
1346400.0,746.2456974705984
1350000.0,797.111887661914
1353600.0,781.9141919504773
1357200.0,798.7940459898676
1360800.0,783.1645314987371
1364400.0,765.8436430847701
1368000.0,744.6800753234986
1371600.0,774.607126318697
1375200.0,767.7600813604428
1378800.0,783.7164811885334
1382400.0,823.5870953147233
1386000.0,860.8382616145875
1389600.0,839.3512286401933
1393200.0,807.8487518107388
1396800.0,855.6025256846036
1400400.0,878.8391563310132
1404000.0,834.2167964263737
1407600.0,844.9721615063077
1411200.0,844.7126978002029
1414800.0,818.1797990360816
1418400.0,845.662510497738
1422000.0,816.7956364228825
1425600.0,819.4828433884053
1429200.0,777.5554768175548
1432800.0,778.7091398718727
1436400.0,797.6026293848498
1440000.0,765.5934411962471
1443600.0,810.1148030456691
1447200.0,759.6146046389475
1450800.0,775.402645545909
1454400.0,795.9153123634984
1458000.0,747.4652141544495
1461600.0,747.382867576406
1465200.0,762.2620523914813
1468800.0,841.3198639882095
1472400.0,807.5118678045625
1476000.0,894.6479272144621
1479600.0,825.0685689968589
1483200.0,850.3987809131752
1486800.0,889.0784357621924
1490400.0,902.3709049559747
1494000.0,902.3193189545898
1497600.0,876.3744943443701
1501200.0,865.0594546788484
1504800.0,845.650725003263
1508400.0,840.2793928305867
1512000.0,797.2117526524668
1515600.0,780.4857512473452
1519200.0,790.2703435020717
1522800.0,777.963845319916
1526400.0,764.9705005205532
1530000.0,787.5831904454408
1533600.0,792.1549451258264
1537200.0,773.5121002600242
1540800.0,809.8904604971199
1544400.0,755.1736278822378
1548000.0,785.7585889466601
1551600.0,782.9191707650452
1555200.0,766.5502303752437
1558800.0,820.4882910170757
1562400.0,829.2807087951654
1566000.0,878.901495112143
1569600.0,863.214062320579
1573200.0,825.0829620516558
1576800.0,900.0463617751107
1580400.0,882.4194564237524
1584000.0,861.9759745229014
1587600.0,835.017086848391
1591200.0,808.3638638757058
1594800.0,813.3439871294272
1598400.0,838.5427690344309
1602000.0,846.8274278638884
1605600.0,828.3741768285848
1609200.0,771.8233107925059
1612800.0,750.7651514356457
1616400.0,776.0689471641675
1620000.0,730.4929419062335
1623600.0,780.2949750796333
1627200.0,773.4186967783425
1630800.0,772.3593990874962
1634400.0,753.8429538153179
1638000.0,813.861576140195
1641600.0,800.5092501640258
1645200.0,795.1159045739059
1648800.0,761.9968437000606
1652400.0,841.5766435500874
1656000.0,893.8612000436963
1659600.0,895.301118451551
1663200.0,842.4721227671223
1666800.0,837.3925041067251
1670400.0,860.6719561607954
1674000.0,817.044534627419
1677600.0,841.3971775354698
1681200.0,842.9759351381297
1684800.0,843.4536459784736
1688400.0,800.5697210563227
1692000.0,788.3257733616377
1695600.0,764.0781988454165
1699200.0,758.9775269259936
1702800.0,768.960121125559
1706400.0,781.3518567225799
1710000.0,795.4399361302319
1713600.0,759.5309195867659
1717200.0,819.8895860295584
1720800.0,786.7207929146371
1724400.0,802.4676529907447
1728000.0,796.8134241269519
1731600.0,765.5866636344913
1735200.0,857.6193471131704
1738800.0,862.5569677107346
1742400.0,843.2017975810204
1746000.0,856.1674197053799
1749600.0,869.0857047801188
1753200.0,814.3966835334595
1756800.0,836.8819915124698
1760400.0,864.0106935228182
1764000.0,804.0244377449824
1767600.0,832.9037487933296
1771200.0,781.9127771155115
1774800.0,815.7944764846067
1778400.0,793.8577943515894
1782000.0,748.1693051022792
1785600.0,807.0380252712428
1789200.0,758.6239804981823
1792800.0,755.5083216349523
1796400.0,780.386642201449
1800000.0,806.6613395804601
1803600.0,762.3058362575982
1807200.0,796.1780542190297
1810800.0,814.8866337090737
1814400.0,833.7264374792968
1818000.0,831.6923619629213
1821600.0,827.9444844837401
1825200.0,824.6251942036872
1828800.0,854.3119104093527
1832400.0,828.6508182509326
1836000.0,782.4221003690694
1839600.0,867.4027781454884
1843200.0,875.2173408311089
1846800.0,785.6757117157357
1850400.0,811.803085416433
1854000.0,842.6802237770286
1857600.0,867.1571441523637
1861200.0,806.677206095941
1864800.0,778.9333420446891
1868400.0,783.5445504093703
1872000.0,813.6066391296215
1875600.0,762.2348524285194
1879200.0,757.3036103628938
1882800.0,766.0409853959943
1886400.0,759.0304140502574
1890000.0,790.7669338756892
1893600.0,835.1383233589551
1897200.0,813.9880517694902
1900800.0,812.2903422976708
1904400.0,821.8207449191025
1908000.0,799.6058333158604
1911600.0,869.8757302720435
1915200.0,851.9342782329446
1918800.0,853.3710153894215
1922400.0,941.7368862899139
1926000.0,865.7067077264575
1929600.0,834.6690301959151
1933200.0,836.5854819553299
1936800.0,867.8535717658369
1940400.0,831.896083667492
1944000.0,783.1704370342936
1947600.0,830.1739919534749
1951200.0,782.0287501587702
1954800.0,833.9207109931504
1958400.0,808.4170608835664
1962000.0,768.5035719940247
1965600.0,807.4445497200643
1969200.0,780.5426019510328
1972800.0,803.0780768201777
1976400.0,801.030512717656
1980000.0,777.7622096561633
1983600.0,792.2971675190315
1987200.0,845.6599507858145
1990800.0,822.5836358125356
1994400.0,830.6391830027753
1998000.0,824.9796709064084
2001600.0,866.7097535836106
2005200.0,913.1402165446781
2008800.0,833.7439893964306
2012400.0,860.5561351475206
2016000.0,892.0926253950996
2019600.0,847.2864681514545
2023200.0,852.231979040245
2026800.0,804.445666839468
2030400.0,830.8536154756235
2034000.0,805.1516937497399
2037600.0,823.4571705032474
2041200.0,819.4985250540495
2044800.0,845.7607448845647
2048400.0,794.2706532267349
2052000.0,786.9143426215795
2055600.0,785.2477954690596
2059200.0,776.4777618505676
2062800.0,799.3461609129963
2066400.0,792.7174958109425
2070000.0,813.7896750792966
2073600.0,854.7233196756071
2077200.0,807.7135507290644
2080800.0,871.5980727127912
2084400.0,884.9300307957541
2088000.0,854.7873813344019
2091600.0,807.0659731325561
2095200.0,847.5910991199689
2098800.0,895.4705343130976
2102400.0,857.2373439160797
2106000.0,825.7715688734608
2109600.0,830.0157330720442
2113200.0,853.8665470623203
2116800.0,835.7086671765992
2120400.0,805.7648325293782
2124000.0,792.84487186902
2127600.0,783.8308892661322
2131200.0,764.8517161163057
2134800.0,820.4338049756403
2138400.0,773.5583923388452
2142000.0,811.0855104030422
2145600.0,822.5201816845936
2149200.0,816.9069960189539
2152800.0,791.2865297991435
2156400.0,821.4120287979102
2160000.0,823.6159382068727
2163600.0,812.2458386944716
2167200.0,853.0403163234605
2170800.0,823.1704116631073
2174400.0,890.5424293756312
2178000.0,851.9775297776234
2181600.0,870.647576908583
2185200.0,871.3636961724867
2188800.0,853.2247306579903
2192400.0,868.3743172140219
2196000.0,832.7833273031935
2199600.0,856.7031949595859
2203200.0,790.9329417564688
2206800.0,816.6325683322436
2210400.0,850.3530691766241
2214000.0,771.2137183510242
2217600.0,772.4921277021532
2221200.0,796.5011180690568
2224800.0,787.2218935366644
2228400.0,792.6588282341297
2232000.0,800.096770782451
2235600.0,810.2133492537915
2239200.0,830.3617924009087
2242800.0,823.5503079533498
2246400.0,820.3071265545406
2250000.0,853.8684532328564
2253600.0,895.2176135150075
2257200.0,852.097199824602
2260800.0,836.8635911040511
2264400.0,894.9626034961475
2268000.0,864.4686632570632
2271600.0,809.7355852820366
2275200.0,883.9828987308647
2278800.0,841.7620319331835
2282400.0,844.6444612471824
2286000.0,845.3163527325221
2289600.0,831.0097981484037
2293200.0,832.9533772364174
2296800.0,795.1051517443232
2300400.0,809.3433924365742
2304000.0,784.3530573116839
2307600.0,803.8105418674548
2311200.0,799.464603360227
2314800.0,764.312612113117
2318400.0,816.2626065287305
2322000.0,784.2578211903254
2325600.0,825.1602607061401
2329200.0,824.5813513372738
2332800.0,874.1269022527796
2336400.0,833.5371412910449
2340000.0,840.2543909609614
2343600.0,857.2321878957935
2347200.0,856.4533540668118
2350800.0,889.294072928248
2354400.0,827.6850258114141
2358000.0,841.0005203518461
2361600.0,836.6271049767502
2365200.0,882.185166230484
2368800.0,892.7302732529294
2372400.0,836.5333747715556
2376000.0,824.2462726345464
2379600.0,819.4397083037103
2383200.0,835.885545373729
2386800.0,776.9193049641904
2390400.0,798.2371694994929
2394000.0,811.4976567306761
2397600.0,798.8510740010071
2401200.0,792.915527566532
2404800.0,816.3714068301763
2408400.0,734.3433731984073
2412000.0,824.1572190847977
2415600.0,801.6756672558015
2419200.0,785.0570436457208
2422800.0,854.3309191005977
2426400.0,886.5317024244575
2430000.0,856.4994875542334
2433600.0,891.42050783562
2437200.0,912.9145438119535
2440800.0,906.6173098857985
2444400.0,913.6378163105101
2448000.0,885.9412128241745
2451600.0,861.9921399237381
2455200.0,810.524385619954
2458800.0,835.2154264366569
2462400.0,809.6630158348838
2466000.0,873.3276822930211
2469600.0,805.6365067379953
2473200.0,804.2698659411719
2476800.0,807.8557023170678
2480400.0,791.5924727924407
2484000.0,829.2722694939597
2487600.0,775.7911446009399
2491200.0,799.3472942944453
2494800.0,783.4596844171713
2498400.0,777.8370721566222
2502000.0,804.8790466795874
2505600.0,832.0661867034426
2509200.0,832.9044446403174
2512800.0,836.0805060988932
2516400.0,826.0563964071807
2520000.0,866.894611732158
2523600.0,833.8034839113282
2527200.0,894.5846038137726
2530800.0,875.3817847025415
2534400.0,831.0602777039361
2538000.0,854.442181161409
2541600.0,834.5504132992667
2545200.0,851.8507432618076
2548800.0,866.489251032118
2552400.0,775.9583405265324
2556000.0,814.9695452334234
2559600.0,799.6808240186742
2563200.0,812.9723000849671
2566800.0,797.8317371432902
2570400.0,773.4901900941853
2574000.0,785.173307419509
2577600.0,777.8910086563435
2581200.0,829.4794984043504
2584800.0,812.6861923835999
2588400.0,869.10747597619
2592000.0,833.865337416518
2595600.0,828.212742505402
2599200.0,817.3857750869375
2602800.0,818.1337358276737
2606400.0,830.1388187560377
2610000.0,882.7495560817963
2613600.0,890.5417911200594
2617200.0,834.1906576721398
2620800.0,894.961206672246
2624400.0,852.3866449107533
2628000.0,860.0410669203761
2631600.0,887.1239304086288
2635200.0,857.8617918114489
2638800.0,817.9321984216095
2642400.0,792.7246452012142
2646000.0,753.8290221650387
2649600.0,781.9696491492009
2653200.0,790.0038597702588
2656800.0,770.1130595927068
2660400.0,791.9089321105073
2664000.0,801.054964445102
2667600.0,800.4142441589455
2671200.0,798.6181210602597
2674800.0,828.7469597617284
2678400.0,848.9663724417521
2682000.0,820.9378787712263
2685600.0,895.1557601436447
2689200.0,864.9149191382387
2692800.0,874.6324941310094
2696400.0,896.9845334427356
2700000.0,885.9059244407387
2703600.0,903.4381599472216
2707200.0,881.667764725251
2710800.0,851.5422913893818
2714400.0,868.1181392665704
2718000.0,819.5801158413574
2721600.0,840.58659702864
2725200.0,826.1907390274099
2728800.0,811.8110310580487
2732400.0,805.1184639486029
2736000.0,756.3241200282207
2739600.0,784.2659683874549
2743200.0,798.1820141546233
2746800.0,801.2164895590528
2750400.0,776.864719028698
2754000.0,838.9248057323401
2757600.0,795.6837783800578
2761200.0,851.067865172093
2764800.0,851.1783482096481
2768400.0,834.779821805174
2772000.0,907.2965630650273
2775600.0,838.9624828022884
2779200.0,900.9759413314258
2782800.0,907.4416875130441
2786400.0,864.6749890569401
2790000.0,917.7991124605492
2793600.0,870.2213372913288
2797200.0,877.6566765655522
2800800.0,868.1453969652289
2804400.0,847.8534567417845
2808000.0,860.8501121793452
2811600.0,849.2788782094545
2815200.0,776.4153395529758
2818800.0,842.4175804072514
2822400.0,763.9169379657138
2826000.0,824.5947523087594
2829600.0,825.3738491479955
2833200.0,773.6419642971131
2836800.0,794.108046106511
2840400.0,783.8032453989529
2844000.0,814.1144546253482
2847600.0,821.8664159441836
2851200.0,862.7531277461669
2854800.0,887.5122964688486
2858400.0,900.2913227069846
2862000.0,858.1199886437137
2865600.0,874.0186095822492
2869200.0,839.117988063951
2872800.0,863.7860787229188
2876400.0,909.3307840344754
2880000.0,922.1682261004993
2883600.0,840.5187891154854
2887200.0,848.751929922036
2890800.0,853.2679016205925
2894400.0,850.1202685943484
2898000.0,811.9142888268731
2901600.0,832.4156553447024
2905200.0,801.6687276646201
2908800.0,806.1805420531282
2912400.0,815.4680827833098
2916000.0,801.0372707630853
2919600.0,791.8156276765817
2923200.0,803.8781192488055
2926800.0,811.0731441031124
2930400.0,812.8348186616265
2934000.0,825.6645089739162
2937600.0,886.2988096743801
2941200.0,871.0982687666753
2944800.0,859.1967765298937
2948400.0,893.9474822258267
2952000.0,873.5227794444456
2955600.0,917.7859146907914
2959200.0,897.8721501878588
2962800.0,883.7297485688639
2966400.0,894.2106557931266
2970000.0,834.3734512394745
2973600.0,837.5779612855583
2977200.0,825.9979393392877
2980800.0,849.3644941572383
2984400.0,878.1818171790451
2988000.0,879.7918001828596
2991600.0,831.4527381854019
2995200.0,821.2734469065722
2998800.0,761.4020335413215
3002400.0,790.3704854175132
3006000.0,785.8693089267848
3009600.0,794.0460698873579
3013200.0,811.721043851501
3016800.0,812.9157843527558
3020400.0,785.22389858493
3024000.0,867.5545049852983
3027600.0,831.8361220787161
3031200.0,875.9713886546893
3034800.0,933.1790857556023
3038400.0,860.8411383005306
3042000.0,821.9758293256416
3045600.0,883.2974985721976
3049200.0,918.8752532439046
3052800.0,937.2671902380374
3056400.0,846.1103051444263
3060000.0,882.688802067932
3063600.0,847.4987106355304
3067200.0,845.8191219395607
3070800.0,903.9774236576078
3074400.0,790.0008219793668
3078000.0,824.7472175297473
3081600.0,823.1641024385011
3085200.0,833.840251624646
3088800.0,808.4597820532293
3092400.0,814.9987644087188
3096000.0,802.236357202146
3099600.0,825.1250598073866
3103200.0,818.785464333609
3106800.0,853.1531376221727
3110400.0,841.9287306720203
3114000.0,872.1426877447868
3117600.0,871.8871095553297
3121200.0,911.246778175224
3124800.0,886.8648417230136
3128400.0,845.0146882782713
3132000.0,927.7797881539148
3135600.0,868.2363103941087
3139200.0,870.8134006057614
3142800.0,865.7176962538624
3146400.0,908.6354321255887
3150000.0,807.1332008320296
3153600.0,931.5104263264711
3157200.0,866.9752146848443
3160800.0,835.6439660448741
3164400.0,819.9160536484953
3168000.0,821.4811606753791
3171600.0,822.9182090864332
3175200.0,824.4560462979094
3178800.0,823.756382260653
3182400.0,816.692529544214
3186000.0,816.4065000516562
3189600.0,826.3176601284241
3193200.0,835.4377049334028
3196800.0,883.3527759096501
3200400.0,880.7599775964079
3204000.0,798.4101253259486
3207600.0,901.9037583915741
3211200.0,896.4945944994053
3214800.0,895.0521984567031
3218400.0,886.5551589500218
3222000.0,925.7559775901939
3225600.0,916.6231737769826
3229200.0,863.9911462772212
3232800.0,886.3460180926556
3236400.0,840.1262099005048
3240000.0,818.9374848954598
3243600.0,827.3859427461085
3247200.0,854.4877582407908
3250800.0,847.6554967834238
3254400.0,829.8838468149149
3258000.0,830.7221023256782
3261600.0,824.1483682543482
3265200.0,797.389794725149
3268800.0,827.8938058665482
3272400.0,843.8799493451874
3276000.0,851.786486295621
3279600.0,873.3163204840246
3283200.0,875.5116599990497
3286800.0,877.5449280065657
3290400.0,906.9383802876656
3294000.0,886.8986416575108
3297600.0,870.7539531671632
3301200.0,894.3026221560515
3304800.0,880.0437077230391
3308400.0,880.4956034486861
3312000.0,890.5390617877656
3315600.0,866.504180571194
3319200.0,870.6088483644841
3322800.0,819.0572831875375
3326400.0,862.7805699243014
3330000.0,846.2312915186882
3333600.0,815.3733160543115
3337200.0,843.3405371442527
3340800.0,843.2420333036465
3344400.0,776.5429412798719
3348000.0,795.7945747775567
3351600.0,797.0646538058319
3355200.0,797.0464507259662
3358800.0,847.563846079097
3362400.0,831.0021689482547
3366000.0,839.4857100648313
3369600.0,808.6445254137905
3373200.0,888.1131530776399
3376800.0,849.0892001826753
3380400.0,892.3863385804343
3384000.0,905.0905189802197
3387600.0,938.7347865051743
3391200.0,867.9134557819144
3394800.0,820.2180512788108
3398400.0,902.5719540296114
3402000.0,938.9007622384821
3405600.0,914.6532300301129
3409200.0,876.9816922266721
3412800.0,847.6765736046598
3416400.0,869.7952660592894
3420000.0,814.3570511209826
3423600.0,841.8082101721986
3427200.0,835.59298443516
3430800.0,844.8571237368658
3434400.0,885.0159470917671
3438000.0,828.453159082304
3441600.0,810.5432289376673
3445200.0,829.3108896284302
3448800.0,794.3369804660659
3452400.0,831.5330469180283
3456000.0,852.9059175301549
3459600.0,860.9307672837034
3463200.0,889.1416568594341
3466800.0,871.9798753889314
3470400.0,931.1975763374747
3474000.0,905.2183636444888
3477600.0,906.4309338680799
3481200.0,896.3083062624205
3484800.0,905.0938336674395
3488400.0,916.1681974593437
3492000.0,862.0713856886165
3495600.0,857.4138040749949
3499200.0,855.6403831778604
3502800.0,817.9199203708882
3506400.0,821.2282648982678
3510000.0,821.0783906050983
3513600.0,847.7879144164584
3517200.0,828.2774462839278
3520800.0,825.0973052143235
3524400.0,842.7823722271676
3528000.0,822.7129120821365
3531600.0,842.7363168717773
3535200.0,839.3136350346593
3538800.0,859.1191806736015
3542400.0,851.5681834325263
3546000.0,813.703210944125
3549600.0,884.8101138814029
3553200.0,935.6657571920264
3556800.0,929.3769051417293
3560400.0,934.8944917465336
3564000.0,943.805377435673
3567600.0,910.9968349615041
3571200.0,909.6036574619665
3574800.0,880.736307157241
3578400.0,879.9650090142303
3582000.0,894.1552983076879
3585600.0,898.0238084018272
3589200.0,851.9257545218774
3592800.0,833.6398230803516
3596400.0,836.0908886154405
3600000.0,844.1461940538632
3603600.0,789.132047517579
3607200.0,766.6655973633735
3610800.0,811.2379541952375
3614400.0,798.824638683157
3618000.0,823.3323063661833
3621600.0,841.3063691911684
3625200.0,843.8719788747634
3628800.0,907.9118594420446
3632400.0,889.8994358063563
3636000.0,899.7908751226164
3639600.0,917.575391175407
3643200.0,876.6638657004985
3646800.0,940.4509708478141
3650400.0,911.4261460294471
3654000.0,930.3649981839044
3657600.0,878.4876349043159
3661200.0,858.7745962819365
3664800.0,913.633065350148
3668400.0,891.2124643473311
3672000.0,846.4587449326589
3675600.0,836.3391646403422
3679200.0,876.891874529259
3682800.0,809.2969533424981
3686400.0,873.3475338348467
3690000.0,805.6134676965672
