Branch,Segment_Index,Distance_km,Month,Season,Flow_Multiplier,Q_lat_m3_s,NH4_load_g_s,NO3_load_g_s,PO4_load_g_s,TOC_load_g_s,DIC_load_g_s,Is_Polder_Zone
Hau_Main,6,13,9,wet,9.0,0.018000000000000002,2.1104266484143284,1.2833675564681726,0.35649098790782574,7.415012548482776,3.5649098790782574,True
Hau_Main,7,14,9,wet,9.0,0.018000000000000002,2.1104266484143284,1.2833675564681726,0.35649098790782574,7.415012548482776,3.5649098790782574,True
Hau_Main,7,15,9,wet,9.0,0.018000000000000002,2.1104266484143284,1.2833675564681726,0.35649098790782574,7.415012548482776,3.5649098790782574,True
Hau_Main,8,16,9,wet,9.0,0.018000000000000002,2.1104266484143284,1.2833675564681726,0.35649098790782574,7.415012548482776,3.5649098790782574,True
Hau_Main,8,17,9,wet,9.0,0.018000000000000002,2.1104266484143284,1.2833675564681726,0.35649098790782574,7.415012548482776,3.5649098790782574,True
Hau_Main,9,18,9,wet,9.0,0.018000000000000002,2.1104266484143284,1.2833675564681726,0.35649098790782574,7.415012548482776,3.5649098790782574,True
Hau_Main,9,19,9,wet,9.0,0.018000000000000002,2.1104266484143284,1.2833675564681726,0.35649098790782574,7.415012548482776,3.5649098790782574,True
Hau_Main,10,20,9,wet,9.0,0.018000000000000002,2.1104266484143284,1.2833675564681726,0.35649098790782574,7.415012548482776,3.5649098790782574,True
Hau_Main,10,21,9,wet,9.0,0.018000000000000002,2.1104266484143284,1.2833675564681726,0.35649098790782574,7.415012548482776,3.5649098790782574,True
Hau_Main,11,22,9,wet,9.0,0.018000000000000002,2.1104266484143284,1.2833675564681726,0.35649098790782574,7.415012548482776,3.5649098790782574,True
Hau_Main,11,23,9,wet,9.0,0.018000000000000002,2.1104266484143284,1.2833675564681726,0.35649098790782574,7.415012548482776,3.5649098790782574,True
Hau_Main,12,24,9,wet,9.0,0.018000000000000002,2.1104266484143284,1.2833675564681726,0.35649098790782574,7.415012548482776,3.5649098790782574,True
Hau_Main,12,25,9,wet,9.0,0.018000000000000002,2.1104266484143284,1.2833675564681726,0.35649098790782574,7.415012548482776,3.5649098790782574,True
Hau_Main,13,26,9,wet,9.0,0.018000000000000002,2.1104266484143284,1.2833675564681726,0.35649098790782574,7.415012548482776,3.5649098790782574,True
Hau_Main,13,27,9,wet,9.0,0.018000000000000002,2.1104266484143284,1.2833675564681726,0.35649098790782574,7.415012548482776,3.5649098790782574,True
Hau_Main,14,28,9,wet,9.0,0.018000000000000002,2.1104266484143284,1.2833675564681726,0.35649098790782574,7.415012548482776,3.5649098790782574,True
Hau_Main,14,29,9,wet,9.0,0.018000000000000002,2.1104266484143284,1.2833675564681726,0.35649098790782574,7.415012548482776,3.5649098790782574,True
Hau_Main,15,30,9,wet,9.0,0.018000000000000002,2.1104266484143284,1.2833675564681726,0.35649098790782574,7.415012548482776,3.5649098790782574,True
Hau_Main,15,31,9,wet,9.0,0.018000000000000002,3.4793520419803787,1.6255989048596855,0.5276066621035821,11.978097193702945,5.276066621035821,True
Hau_Main,16,32,9,wet,9.0,0.018000000000000002,3.4793520419803787,1.6255989048596855,0.5276066621035821,11.978097193702945,5.276066621035821,True
Hau_Main,16,33,9,wet,9.0,0.018000000000000002,3.4793520419803787,1.6255989048596855,0.5276066621035821,11.978097193702945,5.276066621035821,True
Hau_Main,17,34,9,wet,9.0,0.018000000000000002,3.4793520419803787,1.6255989048596855,0.5276066621035821,11.978097193702945,5.276066621035821,True
Hau_Main,17,35,9,wet,9.0,0.018000000000000002,3.4793520419803787,1.6255989048596855,0.5276066621035821,11.978097193702945,5.276066621035821,True
Hau_Main,18,36,9,wet,9.0,0.018000000000000002,3.4793520419803787,1.6255989048596855,0.5276066621035821,11.978097193702945,5.276066621035821,True
Hau_Main,18,37,9,wet,9.0,0.018000000000000002,3.4793520419803787,1.6255989048596855,0.5276066621035821,11.978097193702945,5.276066621035821,True
Hau_Main,19,38,9,wet,9.0,0.018000000000000002,3.4793520419803787,1.6255989048596855,0.5276066621035821,11.978097193702945,5.276066621035821,True
Hau_Main,19,39,9,wet,9.0,0.018000000000000002,3.4793520419803787,1.6255989048596855,0.5276066621035821,11.978097193702945,5.276066621035821,True
Hau_Main,20,40,9,wet,9.0,0.018000000000000002,3.4793520419803787,1.6255989048596855,0.5276066621035821,11.978097193702945,5.276066621035821,True
Hau_Main,20,41,9,wet,9.0,0.018000000000000002,3.4793520419803787,1.6255989048596855,0.5276066621035821,11.978097193702945,5.276066621035821,True
Hau_Main,21,42,9,wet,9.0,0.018000000000000002,3.4793520419803787,1.6255989048596855,0.5276066621035821,11.978097193702945,5.276066621035821,True
Hau_Main,21,43,9,wet,9.0,0.018000000000000002,3.4793520419803787,1.6255989048596855,0.5276066621035821,11.978097193702945,5.276066621035821,True
Hau_Main,22,44,9,wet,9.0,0.018000000000000002,3.4793520419803787,1.6255989048596855,0.5276066621035821,11.978097193702945,5.276066621035821,True
Hau_Main,22,45,9,wet,9.0,0.018000000000000002,3.4793520419803787,1.6255989048596855,0.5276066621035821,11.978097193702945,5.276066621035821,True
Vam_Nao,0,0,9,wet,9.0,0.018000000000000002,2.0819073693817023,1.2548482774355463,0.3422313483915127,7.129819758156515,3.422313483915127,True
Vam_Nao,0,1,9,wet,9.0,0.018000000000000002,2.0819073693817023,1.2548482774355463,0.3422313483915127,7.129819758156515,3.422313483915127,True
Vam_Nao,1,2,9,wet,9.0,0.018000000000000002,2.0819073693817023,1.2548482774355463,0.3422313483915127,7.129819758156515,3.422313483915127,True
Vam_Nao,1,3,9,wet,9.0,0.018000000000000002,2.0819073693817023,1.2548482774355463,0.3422313483915127,7.129819758156515,3.422313483915127,True
Vam_Nao,2,4,9,wet,9.0,0.018000000000000002,2.0819073693817023,1.2548482774355463,0.3422313483915127,7.129819758156515,3.422313483915127,True
Vam_Nao,2,5,9,wet,9.0,0.018000000000000002,2.0819073693817023,1.2548482774355463,0.3422313483915127,7.129819758156515,3.422313483915127,True
Vam_Nao,3,6,9,wet,9.0,0.018000000000000002,2.0819073693817023,1.2548482774355463,0.3422313483915127,7.129819758156515,3.422313483915127,True
Vam_Nao,3,7,9,wet,9.0,0.018000000000000002,2.0819073693817023,1.2548482774355463,0.3422313483915127,7.129819758156515,3.422313483915127,True
Tien_Lower,0,0,9,wet,9.0,0.018000000000000002,2.509696554871093,1.425963951631303,0.4277891854893909,9.126169290440338,4.277891854893908,True
Tien_Lower,0,1,9,wet,9.0,0.018000000000000002,2.509696554871093,1.425963951631303,0.4277891854893909,9.126169290440338,4.277891854893908,True
Tien_Lower,1,2,9,wet,9.0,0.018000000000000002,2.509696554871093,1.425963951631303,0.4277891854893909,9.126169290440338,4.277891854893908,True
Tien_Lower,1,3,9,wet,9.0,0.018000000000000002,2.509696554871093,1.425963951631303,0.4277891854893909,9.126169290440338,4.277891854893908,True
Tien_Lower,2,4,9,wet,9.0,0.018000000000000002,2.509696554871093,1.425963951631303,0.4277891854893909,9.126169290440338,4.277891854893908,True
Tien_Lower,2,5,9,wet,9.0,0.018000000000000002,2.509696554871093,1.425963951631303,0.4277891854893909,9.126169290440338,4.277891854893908,True
Tien_Lower,3,6,9,wet,9.0,0.018000000000000002,2.509696554871093,1.425963951631303,0.4277891854893909,9.126169290440338,4.277891854893908,True
Tien_Lower,3,7,9,wet,9.0,0.018000000000000002,2.509696554871093,1.425963951631303,0.4277891854893909,9.126169290440338,4.277891854893908,True
Tien_Lower,4,8,9,wet,9.0,0.018000000000000002,2.509696554871093,1.425963951631303,0.4277891854893909,9.126169290440338,4.277891854893908,True
Tien_Lower,4,9,9,wet,9.0,0.018000000000000002,2.509696554871093,1.425963951631303,0.4277891854893909,9.126169290440338,4.277891854893908,True
Tien_Lower,5,10,9,wet,9.0,0.018000000000000002,2.509696554871093,1.425963951631303,0.4277891854893909,9.126169290440338,4.277891854893908,True
Tien_Lower,5,11,9,wet,9.0,0.018000000000000002,2.509696554871093,1.425963951631303,0.4277891854893909,9.126169290440338,4.277891854893908,True
Tien_Lower,6,12,9,wet,9.0,0.018000000000000002,2.509696554871093,1.425963951631303,0.4277891854893909,9.126169290440338,4.277891854893908,True
Tien_Lower,6,13,9,wet,9.0,0.018000000000000002,2.509696554871093,1.425963951631303,0.4277891854893909,9.126169290440338,4.277891854893908,True
Tien_Lower,7,14,9,wet,9.0,0.018000000000000002,2.509696554871093,1.425963951631303,0.4277891854893909,9.126169290440338,4.277891854893908,True
Tien_Lower,7,15,9,wet,9.0,0.018000000000000002,2.509696554871093,1.425963951631303,0.4277891854893909,9.126169290440338,4.277891854893908,True
Tien_Lower,8,16,9,wet,9.0,0.018000000000000002,2.509696554871093,1.425963951631303,0.4277891854893909,9.126169290440338,4.277891854893908,True
Tien_Lower,8,17,9,wet,9.0,0.018000000000000002,2.509696554871093,1.425963951631303,0.4277891854893909,9.126169290440338,4.277891854893908,True
Tien_Lower,9,18,9,wet,9.0,0.018000000000000002,2.509696554871093,1.425963951631303,0.4277891854893909,9.126169290440338,4.277891854893908,True
Tien_Lower,9,19,9,wet,9.0,0.018000000000000002,2.509696554871093,1.425963951631303,0.4277891854893909,9.126169290440338,4.277891854893908,True
Tien_Lower,10,20,9,wet,9.0,0.018000000000000002,2.509696554871093,1.425963951631303,0.4277891854893909,9.126169290440338,4.277891854893908,True
Tien_Lower,10,21,9,wet,9.0,0.018000000000000002,2.509696554871093,1.425963951631303,0.4277891854893909,9.126169290440338,4.277891854893908,True
Tien_Lower,11,22,9,wet,9.0,0.018000000000000002,2.509696554871093,1.425963951631303,0.4277891854893909,9.126169290440338,4.277891854893908,True
Tien_Lower,11,23,9,wet,9.0,0.018000000000000002,2.509696554871093,1.425963951631303,0.4277891854893909,9.126169290440338,4.277891854893908,True
Tien_Lower,12,24,9,wet,9.0,0.018000000000000002,2.509696554871093,1.425963951631303,0.4277891854893909,9.126169290440338,4.277891854893908,True
Tien_Lower,12,25,9,wet,9.0,0.018000000000000002,2.509696554871093,1.425963951631303,0.4277891854893909,9.126169290440338,4.277891854893908,True
Tien_Lower,13,26,9,wet,9.0,0.018000000000000002,2.509696554871093,1.425963951631303,0.4277891854893909,9.126169290440338,4.277891854893908,True
Tien_Lower,13,27,9,wet,9.0,0.018000000000000002,2.509696554871093,1.425963951631303,0.4277891854893909,9.126169290440338,4.277891854893908,True
Tien_Lower,14,28,9,wet,9.0,0.018000000000000002,2.509696554871093,1.425963951631303,0.4277891854893909,9.126169290440338,4.277891854893908,True
Tien_Lower,14,29,9,wet,9.0,0.018000000000000002,2.509696554871093,1.425963951631303,0.4277891854893909,9.126169290440338,4.277891854893908,True
Tien_Lower,15,30,9,wet,9.0,0.018000000000000002,2.509696554871093,1.425963951631303,0.4277891854893909,9.126169290440338,4.277891854893908,True
Tien_Lower,15,31,9,wet,9.0,0.018000000000000002,2.509696554871093,1.425963951631303,0.4277891854893909,9.126169290440338,4.277891854893908,True
Tien_Lower,16,32,9,wet,9.0,0.018000000000000002,2.509696554871093,1.425963951631303,0.4277891854893909,9.126169290440338,4.277891854893908,True
Tien_Lower,16,33,9,wet,9.0,0.018000000000000002,2.509696554871093,1.425963951631303,0.4277891854893909,9.126169290440338,4.277891854893908,True
Tien_Lower,17,34,9,wet,9.0,0.018000000000000002,2.509696554871093,1.425963951631303,0.4277891854893909,9.126169290440338,4.277891854893908,True
Tien_Lower,17,35,9,wet,9.0,0.018000000000000002,2.509696554871093,1.425963951631303,0.4277891854893909,9.126169290440338,4.277891854893908,True
Tien_Lower,18,36,9,wet,9.0,0.018000000000000002,2.509696554871093,1.425963951631303,0.4277891854893909,9.126169290440338,4.277891854893908,True
Tien_Lower,18,37,9,wet,9.0,0.018000000000000002,2.509696554871093,1.425963951631303,0.4277891854893909,9.126169290440338,4.277891854893908,True
Tien_Lower,19,38,9,wet,9.0,0.018000000000000002,2.509696554871093,1.425963951631303,0.4277891854893909,9.126169290440338,4.277891854893908,True
Tien_Lower,19,39,9,wet,9.0,0.018000000000000002,2.509696554871093,1.425963951631303,0.4277891854893909,9.126169290440338,4.277891854893908,True
Tien_Lower,20,40,9,wet,9.0,0.018000000000000002,2.509696554871093,1.425963951631303,0.4277891854893909,9.126169290440338,4.277891854893908,True
Tien_Lower,20,41,9,wet,9.0,0.018000000000000002,2.509696554871093,1.425963951631303,0.4277891854893909,9.126169290440338,4.277891854893908,True
Tien_Lower,21,42,9,wet,9.0,0.018000000000000002,2.509696554871093,1.425963951631303,0.4277891854893909,9.126169290440338,4.277891854893908,True
Tien_Lower,21,43,9,wet,9.0,0.018000000000000002,2.509696554871093,1.425963951631303,0.4277891854893909,9.126169290440338,4.277891854893908,True
Tien_Lower,22,44,9,wet,9.0,0.018000000000000002,2.509696554871093,1.425963951631303,0.4277891854893909,9.126169290440338,4.277891854893908,True
Tien_Lower,22,45,9,wet,9.0,0.018000000000000002,2.509696554871093,1.425963951631303,0.4277891854893909,9.126169290440338,4.277891854893908,True
Tien_Lower,23,46,9,wet,9.0,0.018000000000000002,2.509696554871093,1.425963951631303,0.4277891854893909,9.126169290440338,4.277891854893908,True
Tien_Lower,23,47,9,wet,9.0,0.018000000000000002,2.509696554871093,1.425963951631303,0.4277891854893909,9.126169290440338,4.277891854893908,True
Tien_Lower,24,48,9,wet,9.0,0.018000000000000002,2.509696554871093,1.425963951631303,0.4277891854893909,9.126169290440338,4.277891854893908,True
Tien_Lower,24,49,9,wet,9.0,0.018000000000000002,2.509696554871093,1.425963951631303,0.4277891854893909,9.126169290440338,4.277891854893908,True
Tien_Lower,25,50,9,wet,9.0,0.018000000000000002,2.509696554871093,1.425963951631303,0.4277891854893909,9.126169290440338,4.277891854893908,True
Tien_Connector,0,0,9,wet,9.0,0.018000000000000002,2.8804471822952316,1.5400410677618073,0.484827743554643,10.552133242071642,4.84827743554643,True
Tien_Connector,0,1,9,wet,9.0,0.018000000000000002,2.8804471822952316,1.5400410677618073,0.484827743554643,10.552133242071642,4.84827743554643,True
Tien_Connector,1,2,9,wet,9.0,0.018000000000000002,2.8804471822952316,1.5400410677618073,0.484827743554643,10.552133242071642,4.84827743554643,True
Tien_Connector,1,3,9,wet,9.0,0.018000000000000002,2.8804471822952316,1.5400410677618073,0.484827743554643,10.552133242071642,4.84827743554643,True
Tien_Connector,2,4,9,wet,9.0,0.018000000000000002,2.8804471822952316,1.5400410677618073,0.484827743554643,10.552133242071642,4.84827743554643,True
Tien_Connector,2,5,9,wet,9.0,0.018000000000000002,2.8804471822952316,1.5400410677618073,0.484827743554643,10.552133242071642,4.84827743554643,True
Tien_Connector,3,6,9,wet,9.0,0.018000000000000002,2.8804471822952316,1.5400410677618073,0.484827743554643,10.552133242071642,4.84827743554643,True
Tien_Connector,3,7,9,wet,9.0,0.018000000000000002,2.8804471822952316,1.5400410677618073,0.484827743554643,10.552133242071642,4.84827743554643,True
Tien_Connector,4,8,9,wet,9.0,0.018000000000000002,2.8804471822952316,1.5400410677618073,0.484827743554643,10.552133242071642,4.84827743554643,True
Tien_Connector,4,9,9,wet,9.0,0.018000000000000002,2.8804471822952316,1.5400410677618073,0.484827743554643,10.552133242071642,4.84827743554643,True
Tien_Connector,5,10,9,wet,9.0,0.018000000000000002,2.8804471822952316,1.5400410677618073,0.484827743554643,10.552133242071642,4.84827743554643,True
Tien_Connector,5,11,9,wet,9.0,0.018000000000000002,2.8804471822952316,1.5400410677618073,0.484827743554643,10.552133242071642,4.84827743554643,True
Tien_Connector,6,12,9,wet,9.0,0.018000000000000002,2.8804471822952316,1.5400410677618073,0.484827743554643,10.552133242071642,4.84827743554643,True
Tien_Connector,6,13,9,wet,9.0,0.018000000000000002,2.8804471822952316,1.5400410677618073,0.484827743554643,10.552133242071642,4.84827743554643,True
Tien_Connector,7,14,9,wet,9.0,0.018000000000000002,2.8804471822952316,1.5400410677618073,0.484827743554643,10.552133242071642,4.84827743554643,True
Tien_Connector,7,15,9,wet,9.0,0.018000000000000002,2.8804471822952316,1.5400410677618073,0.484827743554643,10.552133242071642,4.84827743554643,True
Co_Chien,0,0,9,wet,9.0,0.018000000000000002,3.0515628564909885,1.7111567419575633,0.5561259411362082,12.263289984029207,5.276066621035821,True
Co_Chien,0,1,9,wet,9.0,0.018000000000000002,3.0515628564909885,1.7111567419575633,0.5561259411362082,12.263289984029207,5.276066621035821,True
Co_Chien,1,2,9,wet,9.0,0.018000000000000002,3.0515628564909885,1.7111567419575633,0.5561259411362082,12.263289984029207,5.276066621035821,True
Co_Chien,1,3,9,wet,9.0,0.018000000000000002,3.0515628564909885,1.7111567419575633,0.5561259411362082,12.263289984029207,5.276066621035821,True
Co_Chien,2,4,9,wet,9.0,0.018000000000000002,3.0515628564909885,1.7111567419575633,0.5561259411362082,12.263289984029207,5.276066621035821,True
Co_Chien,2,5,9,wet,9.0,0.018000000000000002,3.0515628564909885,1.7111567419575633,0.5561259411362082,12.263289984029207,5.276066621035821,True
Co_Chien,3,6,9,wet,9.0,0.018000000000000002,3.0515628564909885,1.7111567419575633,0.5561259411362082,12.263289984029207,5.276066621035821,True
Co_Chien,3,7,9,wet,9.0,0.018000000000000002,3.0515628564909885,1.7111567419575633,0.5561259411362082,12.263289984029207,5.276066621035821,True
Co_Chien,4,8,9,wet,9.0,0.018000000000000002,3.0515628564909885,1.7111567419575633,0.5561259411362082,12.263289984029207,5.276066621035821,True
Co_Chien,4,9,9,wet,9.0,0.018000000000000002,3.0515628564909885,1.7111567419575633,0.5561259411362082,12.263289984029207,5.276066621035821,True
Co_Chien,5,10,9,wet,9.0,0.018000000000000002,3.0515628564909885,1.7111567419575633,0.5561259411362082,12.263289984029207,5.276066621035821,True
Co_Chien,5,11,9,wet,9.0,0.018000000000000002,3.0515628564909885,1.7111567419575633,0.5561259411362082,12.263289984029207,5.276066621035821,True
Co_Chien,6,12,9,wet,9.0,0.018000000000000002,3.0515628564909885,1.7111567419575633,0.5561259411362082,12.263289984029207,5.276066621035821,True
